Disc Threshold [V]	D2, v1J2, 09.12. First	D2, v1J2, 09.12. First
66.78	4	1.47227316498294E-4
66.8	0	0
66.82	1	3.68068291245734E-5
66.84	1	3.68068291245734E-5
66.86	1	3.68068291245734E-5
66.88	-2	-7.36136582491468E-5
66.9	0	0
66.92	-2	-7.36136582491468E-5
66.94	0	0
66.96	3	1.1042048737372E-4
66.98	7	2.57647803872014E-4
67	-1	-3.68068291245734E-5
67.02	-1	-3.68068291245734E-5
67.04	-1	-3.68068291245734E-5
67.06	-7	-2.57647803872014E-4
67.08	-2	-7.36136582491468E-5
67.1	3	1.1042048737372E-4
67.12	-2	-7.36136582491468E-5
67.14	0	0
67.16	-2	-7.36136582491468E-5
67.18	-1	-3.68068291245734E-5
67.2	0	0
67.22	-1	-3.68068291245734E-5
67.24	-2	-7.36136582491468E-5
67.26	3	1.1042048737372E-4
67.28	0	0
67.3	0	0
67.32	1	3.68068291245734E-5
67.34	0	0
67.36	-2	-7.36136582491468E-5
67.38	-1	-3.68068291245734E-5
67.4	0	0
67.42	2	7.36136582491468E-5
67.44	-1	-3.68068291245734E-5
67.46	-3	-1.1042048737372E-4
67.48	0	0
67.5	0	0
67.52	2	7.36136582491468E-5
67.54	4	1.47227316498294E-4
67.56	4	1.47227316498294E-4
67.58	5	1.84034145622867E-4
67.6	0	0
67.62	0	0
67.64	5	1.84034145622867E-4
67.66	5	1.84034145622867E-4
67.68	-3	-1.1042048737372E-4
67.7	5	1.84034145622867E-4
67.72	0	0
67.74	-5	-1.84034145622867E-4
67.76	5	1.84034145622867E-4
67.78	11	4.04875120370307E-4
67.8	1	3.68068291245734E-5
67.82	-1	-3.68068291245734E-5
67.84	-2	-7.36136582491468E-5
67.86	0	0
67.88	-1	-3.68068291245734E-5
67.9	5	1.84034145622867E-4
67.92	2	7.36136582491468E-5
67.94	1	3.68068291245734E-5
67.96	1	3.68068291245734E-5
67.98	-4	-1.47227316498294E-4
68	5	1.84034145622867E-4
68.02	5	1.84034145622867E-4
68.04	5	1.84034145622867E-4
68.06	3	1.1042048737372E-4
68.08	-1	-3.68068291245734E-5
68.1	-1	-3.68068291245734E-5
68.12	3	1.1042048737372E-4
68.14	0	0
68.16	-2	-7.36136582491468E-5
68.18	5	1.84034145622867E-4
68.2	7	2.57647803872014E-4
68.22	-1	-3.68068291245734E-5
68.24	2	7.36136582491468E-5
68.26	4	1.47227316498294E-4
68.28	4	1.47227316498294E-4
68.3	1	3.68068291245734E-5
68.32	5	1.84034145622867E-4
68.34	-1	-3.68068291245734E-5
68.36	2	7.36136582491468E-5
68.38	0	0
68.4	0	0
68.42	2	7.36136582491468E-5
68.44	3	1.1042048737372E-4
68.46	5	1.84034145622867E-4
68.48	2	7.36136582491468E-5
68.5	4	1.47227316498294E-4
68.52	5	1.84034145622867E-4
68.54	1	3.68068291245734E-5
68.56	6	2.2084097474744E-4
68.58	0	0
68.6	-4	-1.47227316498294E-4
68.62	-3	-1.1042048737372E-4
68.64	-1	-3.68068291245734E-5
68.66	0	0
68.68	2	7.36136582491468E-5
68.7	1	3.68068291245734E-5
68.72	-1	-3.68068291245734E-5
68.74	3	1.1042048737372E-4
68.76	5	1.84034145622867E-4
68.78	3	1.1042048737372E-4
68.8	4	1.47227316498294E-4
68.82	1	3.68068291245734E-5
68.84	-2	-7.36136582491468E-5
68.86	-1	-3.68068291245734E-5
68.88	0	0
68.9	1	3.68068291245734E-5
68.92	-2	-7.36136582491468E-5
68.94	-1	-3.68068291245734E-5
68.96	-1	-3.68068291245734E-5
68.98	-1	-3.68068291245734E-5
69	0	0
69.02	1	3.68068291245734E-5
69.04	5	1.84034145622867E-4
69.06	4	1.47227316498294E-4
69.08	0	0
69.1	-2	-7.36136582491468E-5
69.12	0	0
69.14	-4	-1.47227316498294E-4
69.16	2	7.36136582491468E-5
69.18	3	1.1042048737372E-4
69.2	-1	-3.68068291245734E-5
69.22	1	3.68068291245734E-5
69.24	0	0
69.26	1	3.68068291245734E-5
69.28	3	1.1042048737372E-4
69.3	4	1.47227316498294E-4
69.32	4	1.47227316498294E-4
69.34	3	1.1042048737372E-4
69.36	-1	-3.68068291245734E-5
69.38	-1	-3.68068291245734E-5
69.4	0	0
69.42	4	1.47227316498294E-4
69.44	3	1.1042048737372E-4
69.46	-1	-3.68068291245734E-5
69.48	-1	-3.68068291245734E-5
69.5	-1	-3.68068291245734E-5
69.52	-5	-1.84034145622867E-4
69.54	-2	-7.36136582491468E-5
69.56	-4	-1.47227316498294E-4
69.58	1	3.68068291245734E-5
69.6	-2	-7.36136582491468E-5
69.62	2	7.36136582491468E-5
69.64	-4	-1.47227316498294E-4
69.66	-1	-3.68068291245734E-5
69.68	0	0
69.7	-5	-1.84034145622867E-4
69.72	2	7.36136582491468E-5
69.74	5	1.84034145622867E-4
69.76	1	3.68068291245734E-5
69.78	4	1.47227316498294E-4
69.8	4	1.47227316498294E-4
69.82	-1	-3.68068291245734E-5
69.84	-1	-3.68068291245734E-5
69.86	5	1.84034145622867E-4
69.88	4	1.47227316498294E-4
69.9	2	7.36136582491468E-5
69.92	5	1.84034145622867E-4
69.94	2	7.36136582491468E-5
69.96	2	7.36136582491468E-5
69.98	0	0
70	0	0
70.02	3	1.1042048737372E-4
70.04	5	1.84034145622867E-4
70.06	-1	-3.68068291245734E-5
70.08	1	3.68068291245734E-5
70.1	3	1.1042048737372E-4
70.12	7	2.57647803872014E-4
70.14	7	2.57647803872014E-4
70.16	5	1.84034145622867E-4
70.18	-2	-7.36136582491468E-5
70.2	-1	-3.68068291245734E-5
70.22	0	0
70.24	-2	-7.36136582491468E-5
70.26	-3	-1.1042048737372E-4
70.28	0	0
70.3	0	0
70.32	2	7.36136582491468E-5
70.34	-2	-7.36136582491468E-5
70.36	-4	-1.47227316498294E-4
70.38	3	1.1042048737372E-4
70.4	-6	-2.2084097474744E-4
70.42	-4	-1.47227316498294E-4
70.44	-3	-1.1042048737372E-4
70.46	0	0
70.48	2	7.36136582491468E-5
70.5	1	3.68068291245734E-5
70.52	2	7.36136582491468E-5
70.54	-1	-3.68068291245734E-5
70.56	-6	-2.2084097474744E-4
70.58	-6	-2.2084097474744E-4
70.6	-5	-1.84034145622867E-4
70.62	-3	-1.1042048737372E-4
70.64	-2	-7.36136582491468E-5
70.66	1	3.68068291245734E-5
70.68	6	2.2084097474744E-4
70.7	4	1.47227316498294E-4
70.72	-3	-1.1042048737372E-4
70.74	-2	-7.36136582491468E-5
70.76	-6	-2.2084097474744E-4
70.78	4	1.47227316498294E-4
70.8	4	1.47227316498294E-4
70.82	3	1.1042048737372E-4
70.84	-2	-7.36136582491468E-5
70.86	-4	-1.47227316498294E-4
70.88	-1	-3.68068291245734E-5
70.9	0	0
70.92	3	1.1042048737372E-4
70.94	2	7.36136582491468E-5
70.96	-4	-1.47227316498294E-4
70.98	-3	-1.1042048737372E-4
71	-1	-3.68068291245734E-5
71.02	-1	-3.68068291245734E-5
71.04	1	3.68068291245734E-5
71.06	2	7.36136582491468E-5
71.08	-2	-7.36136582491468E-5
71.1	5	1.84034145622867E-4
71.12	2	7.36136582491468E-5
71.14	-1	-3.68068291245734E-5
71.16	-2	-7.36136582491468E-5
71.18	-2	-7.36136582491468E-5
71.2	-3	-1.1042048737372E-4
71.22	3	1.1042048737372E-4
71.24	2	7.36136582491468E-5
71.26	3	1.1042048737372E-4
71.28	0	0
71.3	4	1.47227316498294E-4
71.32	-1	-3.68068291245734E-5
71.34	-3	-1.1042048737372E-4
71.36	-1	-3.68068291245734E-5
71.38	-4	-1.47227316498294E-4
71.4	2	7.36136582491468E-5
71.42	-3	-1.1042048737372E-4
71.44	2	7.36136582491468E-5
71.46	2	7.36136582491468E-5
71.48	5	1.84034145622867E-4
71.5	0	0
71.52	-1	-3.68068291245734E-5
71.54	-2	-7.36136582491468E-5
71.56	-3	-1.1042048737372E-4
71.58	-4	-1.47227316498294E-4
71.6	-9	-3.31261462121161E-4
71.62	-2	-7.36136582491468E-5
71.64	-1	-3.68068291245734E-5
71.66	4	1.47227316498294E-4
71.68	3	1.1042048737372E-4
71.7	2	7.36136582491468E-5
71.72	9	3.31261462121161E-4
71.74	-2	-7.36136582491468E-5
71.76	-5	-1.84034145622867E-4
71.78	-2	-7.36136582491468E-5
71.8	-3	-1.1042048737372E-4
71.82	0	0
71.84	-3	-1.1042048737372E-4
71.86	0	0
71.88	2	7.36136582491468E-5
71.9	8	2.94454632996587E-4
71.92	-2	-7.36136582491468E-5
71.94	0	0
71.96	3	1.1042048737372E-4
71.98	4	1.47227316498294E-4
72	2	7.36136582491468E-5
72.02	1	3.68068291245734E-5
72.04	-2	-7.36136582491468E-5
72.06	-2	-7.36136582491468E-5
72.08	-3	-1.1042048737372E-4
72.1	-1	-3.68068291245734E-5
72.12	2	7.36136582491468E-5
72.14	1	3.68068291245734E-5
72.16	-4	-1.47227316498294E-4
72.18	-3	-1.1042048737372E-4
72.2	2	7.36136582491468E-5
72.22	0	0
72.24	1	3.68068291245734E-5
72.26	4	1.47227316498294E-4
72.28	-2	-7.36136582491468E-5
72.3	-2	-7.36136582491468E-5
72.32	-6	-2.2084097474744E-4
72.34	-2	-7.36136582491468E-5
72.36	1	3.68068291245734E-5
72.38	0	0
72.4	0	0
72.42	2	7.36136582491468E-5
72.44	1	3.68068291245734E-5
72.46	5	1.84034145622867E-4
72.48	2	7.36136582491468E-5
72.5	3	1.1042048737372E-4
72.52	2	7.36136582491468E-5
72.54	-1	-3.68068291245734E-5
72.56	4	1.47227316498294E-4
72.58	-1	-3.68068291245734E-5
72.6	1	3.68068291245734E-5
72.62	2	7.36136582491468E-5
72.64	-2	-7.36136582491468E-5
72.66	-1	-3.68068291245734E-5
72.68	0	0
72.7	-2	-7.36136582491468E-5
72.72	1	3.68068291245734E-5
72.74	-1	-3.68068291245734E-5
72.76	-4	-1.47227316498294E-4
72.78	3	1.1042048737372E-4
72.8	2	7.36136582491468E-5
72.82	-2	-7.36136582491468E-5
72.84	0	0
72.86	4	1.47227316498294E-4
72.88	4	1.47227316498294E-4
72.9	-3	-1.1042048737372E-4
72.92	-1	-3.68068291245734E-5
72.94	-5	-1.84034145622867E-4
72.96	-7	-2.57647803872014E-4
72.98	0	0
73	4	1.47227316498294E-4
73.02	1	3.68068291245734E-5
73.04	-3	-1.1042048737372E-4
73.06	0	0
73.08	0	0
73.1	2	7.36136582491468E-5
73.12	-3	-1.1042048737372E-4
73.14	-1	-3.68068291245734E-5
73.16	-2	-7.36136582491468E-5
73.18	0	0
73.2	-1	-3.68068291245734E-5
73.22	5	1.84034145622867E-4
73.24	5	1.84034145622867E-4
73.26	-1	-3.68068291245734E-5
73.28	4	1.47227316498294E-4
73.3	-3	-1.1042048737372E-4
73.32	3	1.1042048737372E-4
73.34	0	0
73.36	-2	-7.36136582491468E-5
73.38	-1	-3.68068291245734E-5
73.4	-1	-3.68068291245734E-5
73.42	-5	-1.84034145622867E-4
73.44	-5	-1.84034145622867E-4
73.46	-2	-7.36136582491468E-5
73.48	3	1.1042048737372E-4
73.5	-2	-7.36136582491468E-5
73.52	0	0
73.54	7	2.57647803872014E-4
73.56	1	3.68068291245734E-5
73.58	-2	-7.36136582491468E-5
73.6	-2	-7.36136582491468E-5
73.62	-7	-2.57647803872014E-4
73.64	-2	-7.36136582491468E-5
73.66	1	3.68068291245734E-5
73.68	5	1.84034145622867E-4
73.7	0	0
73.72	-4	-1.47227316498294E-4
73.74	-4	-1.47227316498294E-4
73.76	-3	-1.1042048737372E-4
73.78	1	3.68068291245734E-5
73.8	1	3.68068291245734E-5
73.82	-3	-1.1042048737372E-4
73.84	-1	-3.68068291245734E-5
73.86	0	0
73.88	-1	-3.68068291245734E-5
73.9	1	3.68068291245734E-5
73.92	-1	-3.68068291245734E-5
73.94	-2	-7.36136582491468E-5
73.96	-6	-2.2084097474744E-4
73.98	-7	-2.57647803872014E-4
74	0	0
74.02	-3	-1.1042048737372E-4
74.04	1	3.68068291245734E-5
74.06	-3	-1.1042048737372E-4
74.08	-1	-3.68068291245734E-5
74.1	1	3.68068291245734E-5
74.12	9	3.31261462121161E-4
74.14	1	3.68068291245734E-5
74.16	0	0
74.18	-2	-7.36136582491468E-5
74.2	1	3.68068291245734E-5
74.22	1	3.68068291245734E-5
74.24	0	0
74.26	2	7.36136582491468E-5
74.28	-1	-3.68068291245734E-5
74.3	-4	-1.47227316498294E-4
74.32	-1	-3.68068291245734E-5
74.34	-2	-7.36136582491468E-5
74.36	2	7.36136582491468E-5
74.38	5	1.84034145622867E-4
74.4	1	3.68068291245734E-5
74.42	1	3.68068291245734E-5
74.44	2	7.36136582491468E-5
74.46	-4	-1.47227316498294E-4
74.48	3	1.1042048737372E-4
74.5	1	3.68068291245734E-5
74.52	0	0
74.54	-1	-3.68068291245734E-5
74.56	2	7.36136582491468E-5
74.58	3	1.1042048737372E-4
74.6	-2	-7.36136582491468E-5
74.62	0	0
74.64	-4	-1.47227316498294E-4
74.66	-1	-3.68068291245734E-5
74.68	0	0
74.7	-1	-3.68068291245734E-5
74.72	0	0
74.74	0	0
74.76	-1	-3.68068291245734E-5
74.78	-5	-1.84034145622867E-4
74.8	-2	-7.36136582491468E-5
74.82	-2	-7.36136582491468E-5
74.84	5	1.84034145622867E-4
74.86	8	2.94454632996587E-4
74.88	5	1.84034145622867E-4
74.9	0	0
74.92	3	1.1042048737372E-4
74.94	-1	-3.68068291245734E-5
74.96	4	1.47227316498294E-4
74.98	4	1.47227316498294E-4
