Time [µs]	D2 v2J6	D2 v2J6	
	150k shots	150k shots	
Laser Power [mJ]		power corrected	
66	1	2.51512237696506E-5
66.02	1	2.51512237696506E-5
66.04	8	2.01209790157205E-4
66.06	-5	-1.25756118848253E-4
66.08	-5	-1.25756118848253E-4
66.1	1	2.51512237696506E-5
66.12	3	7.54536713089519E-5
66.14	8	2.01209790157205E-4
66.16	1	2.51512237696506E-5
66.18	0	0
66.2	3	7.54536713089519E-5
66.22	-5	-1.25756118848253E-4
66.24	-2	-5.03024475393012E-5
66.26	-5	-1.25756118848253E-4
66.28	9	2.26361013926856E-4
66.3	2	5.03024475393012E-5
66.32	9	2.26361013926856E-4
66.34	1	2.51512237696506E-5
66.36	2	5.03024475393012E-5
66.38	7	1.76058566387554E-4
66.4	-6	-1.50907342617904E-4
66.42	0	0
66.44	2	5.03024475393012E-5
66.46	5	1.25756118848253E-4
66.48	1	2.51512237696506E-5
66.5	-1	-2.51512237696506E-5
66.52	-4	-1.00604895078602E-4
66.54	3	7.54536713089519E-5
66.56	-2	-5.03024475393012E-5
66.58	1	2.51512237696506E-5
66.6	7	1.76058566387554E-4
66.62	8	2.01209790157205E-4
66.64	-1	-2.51512237696506E-5
66.66	0	0
66.68	-5	-1.25756118848253E-4
66.7	6	1.50907342617904E-4
66.72	6	1.50907342617904E-4
66.74	0	0
66.76	-6	-1.50907342617904E-4
66.78	0	0
66.8	3	7.54536713089519E-5
66.82	2	5.03024475393012E-5
66.84	-3	-7.54536713089519E-5
66.86	-1	-2.51512237696506E-5
66.88	2	5.03024475393012E-5
66.9	-2	-5.03024475393012E-5
66.92	4	1.00604895078602E-4
66.94	5	1.25756118848253E-4
66.96	2	5.03024475393012E-5
66.98	-1	-2.51512237696506E-5
67	3	7.54536713089519E-5
67.02	-3	-7.54536713089519E-5
67.04	-3	-7.54536713089519E-5
67.06	-4	-1.00604895078602E-4
67.08	2	5.03024475393012E-5
67.1	-5	-1.25756118848253E-4
67.12	3	7.54536713089519E-5
67.14	0	0
67.16	5	1.25756118848253E-4
67.18	6	1.50907342617904E-4
67.2	-5	-1.25756118848253E-4
67.22	-4	-1.00604895078602E-4
67.24	-10	-2.51512237696506E-4
67.26	-1	-2.51512237696506E-5
67.28	-5	-1.25756118848253E-4
67.3	1	2.51512237696506E-5
67.32	-1	-2.51512237696506E-5
67.34	1	2.51512237696506E-5
67.36	2	5.03024475393012E-5
67.38	3	7.54536713089519E-5
67.4	-2	-5.03024475393012E-5
67.42	-7	-1.76058566387554E-4
67.44	7	1.76058566387554E-4
67.46	3	7.54536713089519E-5
67.48	-5	-1.25756118848253E-4
67.5	-3	-7.54536713089519E-5
67.52	-2	-5.03024475393012E-5
67.54	1	2.51512237696506E-5
67.56	4	1.00604895078602E-4
67.58	-4	-1.00604895078602E-4
67.6	-10	-2.51512237696506E-4
67.62	1	2.51512237696506E-5
67.64	-2	-5.03024475393012E-5
67.66	-3	-7.54536713089519E-5
67.68	3	7.54536713089519E-5
67.7	-3	-7.54536713089519E-5
67.72	5	1.25756118848253E-4
67.74	0	0
67.76	2	5.03024475393012E-5
67.78	-1	-2.51512237696506E-5
67.8	0	0
67.82	-1	-2.51512237696506E-5
67.84	1	2.51512237696506E-5
67.86	1	2.51512237696506E-5
67.88	-2	-5.03024475393012E-5
67.9	3	7.54536713089519E-5
67.92	0	0
67.94	-6	-1.50907342617904E-4
67.96	-7	-1.76058566387554E-4
67.98	0	0
68	5	1.25756118848253E-4
68.02	9	2.26361013926856E-4
68.04	6	1.50907342617904E-4
68.06	-2	-5.03024475393012E-5
68.08	-1	-2.51512237696506E-5
68.1	-1	-2.51512237696506E-5
68.12	-1	-2.51512237696506E-5
68.14	3	7.54536713089519E-5
68.16	6	1.50907342617904E-4
68.18	2	5.03024475393012E-5
68.2	1	2.51512237696506E-5
68.22	7	1.76058566387554E-4
68.24	5	1.25756118848253E-4
68.26	1	2.51512237696506E-5
68.28	0	0
68.3	-4	-1.00604895078602E-4
68.32	-1	-2.51512237696506E-5
68.34	1	2.51512237696506E-5
68.36	-1	-2.51512237696506E-5
68.38	2	5.03024475393012E-5
68.4	-4	-1.00604895078602E-4
68.42	-3	-7.54536713089519E-5
68.44	-2	-5.03024475393012E-5
68.46	2	5.03024475393012E-5
68.48	3	7.54536713089519E-5
68.5	-1	-2.51512237696506E-5
68.52	3	7.54536713089519E-5
68.54	-7	-1.76058566387554E-4
68.56	2	5.03024475393012E-5
68.58	2	5.03024475393012E-5
68.6	-4	-1.00604895078602E-4
68.62	4	1.00604895078602E-4
68.64	9	2.26361013926856E-4
68.66	3	7.54536713089519E-5
68.68	-3	-7.54536713089519E-5
68.7	-2	-5.03024475393012E-5
68.72	-2	-5.03024475393012E-5
68.74	-3	-7.54536713089519E-5
68.76	-5	-1.25756118848253E-4
68.78	-5	-1.25756118848253E-4
68.8	1	2.51512237696506E-5
68.82	3	7.54536713089519E-5
68.84	-7	-1.76058566387554E-4
68.86	-1	-2.51512237696506E-5
68.88	2	5.03024475393012E-5
68.9	7	1.76058566387554E-4
68.92	3	7.54536713089519E-5
68.94	9	2.26361013926856E-4
68.96	9	2.26361013926856E-4
68.98	3	7.54536713089519E-5
69	-6	-1.50907342617904E-4
69.02	0	0
69.04	7	1.76058566387554E-4
69.06	4	1.00604895078602E-4
69.08	3	7.54536713089519E-5
69.1	2	5.03024475393012E-5
69.12	1	2.51512237696506E-5
69.14	-8	-2.01209790157205E-4
69.16	0	0
69.18	3	7.54536713089519E-5
69.2	0	0
69.22	7	1.76058566387554E-4
69.24	1	2.51512237696506E-5
69.26	-8	-2.01209790157205E-4
69.28	0	0
69.3	6	1.50907342617904E-4
69.32	0	0
69.34	-3	-7.54536713089519E-5
69.36	3	7.54536713089519E-5
69.38	-4	-1.00604895078602E-4
69.4	-2	-5.03024475393012E-5
69.42	9	2.26361013926856E-4
69.44	3	7.54536713089519E-5
69.46	-4	-1.00604895078602E-4
69.48	3	7.54536713089519E-5
69.5	12	3.01814685235808E-4
69.52	5	1.25756118848253E-4
69.54	2	5.03024475393012E-5
69.56	4	1.00604895078602E-4
69.58	3	7.54536713089519E-5
69.6	3	7.54536713089519E-5
69.62	0	0
69.64	-3	-7.54536713089519E-5
69.66	2	5.03024475393012E-5
69.68	1	2.51512237696506E-5
69.7	-3	-7.54536713089519E-5
69.72	-2	-5.03024475393012E-5
69.74	-4	-1.00604895078602E-4
69.76	0	0
69.78	5	1.25756118848253E-4
69.8	4	1.00604895078602E-4
69.82	9	2.26361013926856E-4
69.84	7	1.76058566387554E-4
69.86	7	1.76058566387554E-4
69.88	7	1.76058566387554E-4
69.9	6	1.50907342617904E-4
69.92	0	0
69.94	-5	-1.25756118848253E-4
69.96	-7	-1.76058566387554E-4
69.98	0	0
70	-2	-5.03024475393012E-5
70.02	4	1.00604895078602E-4
70.04	1	2.51512237696506E-5
70.06	-5	-1.25756118848253E-4
70.08	-7	-1.76058566387554E-4
70.1	-1	-2.51512237696506E-5
70.12	8	2.01209790157205E-4
70.14	7	1.76058566387554E-4
70.16	4	1.00604895078602E-4
70.18	-1	-2.51512237696506E-5
70.2	1	2.51512237696506E-5
70.22	-2	-5.03024475393012E-5
70.24	0	0
70.26	2	5.03024475393012E-5
70.28	1	2.51512237696506E-5
70.3	3	7.54536713089519E-5
70.32	0	0
70.34	-2	-5.03024475393012E-5
70.36	-1	-2.51512237696506E-5
70.38	-3	-7.54536713089519E-5
70.4	0	0
70.42	-5	-1.25756118848253E-4
70.44	4	1.00604895078602E-4
70.46	7	1.76058566387554E-4
70.48	6	1.50907342617904E-4
70.5	1	2.51512237696506E-5
70.52	7	1.76058566387554E-4
70.54	0	0
70.56	-2	-5.03024475393012E-5
70.58	-3	-7.54536713089519E-5
70.6	0	0
70.62	-3	-7.54536713089519E-5
70.64	-1	-2.51512237696506E-5
70.66	2	5.03024475393012E-5
70.68	7	1.76058566387554E-4
70.7	6	1.50907342617904E-4
70.72	-1	-2.51512237696506E-5
70.74	4	1.00604895078602E-4
70.76	4	1.00604895078602E-4
70.78	-3	-7.54536713089519E-5
70.8	2	5.03024475393012E-5
70.82	2	5.03024475393012E-5
70.84	-1	-2.51512237696506E-5
70.86	4	1.00604895078602E-4
70.88	-4	-1.00604895078602E-4
70.9	3	7.54536713089519E-5
70.92	-1	-2.51512237696506E-5
70.94	-1	-2.51512237696506E-5
70.96	-1	-2.51512237696506E-5
70.98	-4	-1.00604895078602E-4
71	-3	-7.54536713089519E-5
71.02	0	0
71.04	2	5.03024475393012E-5
71.06	0	0
71.08	-1	-2.51512237696506E-5
71.1	-3	-7.54536713089519E-5
71.12	-3	-7.54536713089519E-5
71.14	1	2.51512237696506E-5
71.16	5	1.25756118848253E-4
71.18	2	5.03024475393012E-5
71.2	1	2.51512237696506E-5
71.22	12	3.01814685235808E-4
71.24	-4	-1.00604895078602E-4
71.26	-2	-5.03024475393012E-5
71.28	1	2.51512237696506E-5
71.3	3	7.54536713089519E-5
71.32	3	7.54536713089519E-5
71.34	-8	-2.01209790157205E-4
71.36	-7	-1.76058566387554E-4
71.38	1	2.51512237696506E-5
71.4	0	0
71.42	3	7.54536713089519E-5
71.44	-1	-2.51512237696506E-5
71.46	2	5.03024475393012E-5
71.48	2	5.03024475393012E-5
71.5	-1	-2.51512237696506E-5
71.52	-2	-5.03024475393012E-5
71.54	-4	-1.00604895078602E-4
71.56	-4	-1.00604895078602E-4
71.58	1	2.51512237696506E-5
71.6	3	7.54536713089519E-5
71.62	4	1.00604895078602E-4
71.64	2	5.03024475393012E-5
71.66	2	5.03024475393012E-5
71.68	6	1.50907342617904E-4
71.7	1	2.51512237696506E-5
71.72	4	1.00604895078602E-4
71.74	4	1.00604895078602E-4
71.76	2	5.03024475393012E-5
71.78	-1	-2.51512237696506E-5
71.8	-6	-1.50907342617904E-4
71.82	-1	-2.51512237696506E-5
71.84	3	7.54536713089519E-5
71.86	3	7.54536713089519E-5
71.88	-2	-5.03024475393012E-5
71.9	0	0
71.92	5	1.25756118848253E-4
71.94	-2	-5.03024475393012E-5
71.96	7	1.76058566387554E-4
71.98	0	0
72	-7	-1.76058566387554E-4
72.02	-5	-1.25756118848253E-4
72.04	-4	-1.00604895078602E-4
72.06	-11	-2.76663461466157E-4
72.08	4	1.00604895078602E-4
72.1	-2	-5.03024475393012E-5
72.12	-4	-1.00604895078602E-4
72.14	-8	-2.01209790157205E-4
72.16	2	5.03024475393012E-5
72.18	0	0
72.2	-6	-1.50907342617904E-4
72.22	-5	-1.25756118848253E-4
72.24	-3	-7.54536713089519E-5
72.26	5	1.25756118848253E-4
72.28	3	7.54536713089519E-5
72.3	-2	-5.03024475393012E-5
72.32	5	1.25756118848253E-4
72.34	-3	-7.54536713089519E-5
72.36	-1	-2.51512237696506E-5
72.38	-1	-2.51512237696506E-5
72.4	3	7.54536713089519E-5
72.42	0	0
72.44	0	0
72.46	-4	-1.00604895078602E-4
72.48	2	5.03024475393012E-5
72.5	-7	-1.76058566387554E-4
72.52	-4	-1.00604895078602E-4
72.54	-1	-2.51512237696506E-5
72.56	5	1.25756118848253E-4
72.58	-2	-5.03024475393012E-5
72.6	-6	-1.50907342617904E-4
72.62	0	0
72.64	0	0
72.66	7	1.76058566387554E-4
72.68	6	1.50907342617904E-4
72.7	1	2.51512237696506E-5
72.72	-2	-5.03024475393012E-5
72.74	2	5.03024475393012E-5
72.76	6	1.50907342617904E-4
72.78	-3	-7.54536713089519E-5
72.8	-3	-7.54536713089519E-5
72.82	-1	-2.51512237696506E-5
72.84	-5	-1.25756118848253E-4
72.86	-7	-1.76058566387554E-4
72.88	0	0
72.9	4	1.00604895078602E-4
72.92	2	5.03024475393012E-5
72.94	0	0
72.96	-8	-2.01209790157205E-4
72.98	-2	-5.03024475393012E-5
73	3	7.54536713089519E-5
73.02	-2	-5.03024475393012E-5
73.04	-2	-5.03024475393012E-5
73.06	2	5.03024475393012E-5
73.08	4	1.00604895078602E-4
73.1	-3	-7.54536713089519E-5
73.12	-2	-5.03024475393012E-5
73.14	-3	-7.54536713089519E-5
73.16	0	0
73.18	0	0
73.2	3	7.54536713089519E-5
73.22	-8	-2.01209790157205E-4
73.24	-3	-7.54536713089519E-5
73.26	3	7.54536713089519E-5
73.28	5	1.25756118848253E-4
73.3	-2	-5.03024475393012E-5
73.32	0	0
73.34	-3	-7.54536713089519E-5
73.36	2	5.03024475393012E-5
73.38	-1	-2.51512237696506E-5
73.4	3	7.54536713089519E-5
73.42	-2	-5.03024475393012E-5
73.44	2	5.03024475393012E-5
73.46	4	1.00604895078602E-4
73.48	0	0
73.5	1	2.51512237696506E-5
73.52	2	5.03024475393012E-5
73.54	-2	-5.03024475393012E-5
73.56	1	2.51512237696506E-5
73.58	-4	-1.00604895078602E-4
73.6	-5	-1.25756118848253E-4
73.62	-2	-5.03024475393012E-5
73.64	-6	-1.50907342617904E-4
73.66	-1	-2.51512237696506E-5
73.68	0	0
73.7	2	5.03024475393012E-5
73.72	0	0
73.74	4	1.00604895078602E-4
73.76	4	1.00604895078602E-4
73.78	-3	-7.54536713089519E-5
73.8	-8	-2.01209790157205E-4
73.82	4	1.00604895078602E-4
73.84	5	1.25756118848253E-4
73.86	-1	-2.51512237696506E-5
73.88	0	0
73.9	12	3.01814685235808E-4
73.92	6	1.50907342617904E-4
73.94	9	2.26361013926856E-4
73.96	-1	-2.51512237696506E-5
73.98	-2	-5.03024475393012E-5
74	-1	-2.51512237696506E-5
74.02	1	2.51512237696506E-5
74.04	-5	-1.25756118848253E-4
74.06	-6	-1.50907342617904E-4
74.08	-5	-1.25756118848253E-4
74.1	5	1.25756118848253E-4
74.12	6	1.50907342617904E-4
74.14	-1	-2.51512237696506E-5
74.16	4	1.00604895078602E-4
74.18	7	1.76058566387554E-4
74.2	3	7.54536713089519E-5
74.22	0	0
74.24	-1	-2.51512237696506E-5
74.26	4	1.00604895078602E-4
74.28	0	0
74.3	4	1.00604895078602E-4
74.32	-2	-5.03024475393012E-5
74.34	1	2.51512237696506E-5
74.36	-4	-1.00604895078602E-4
74.38	3	7.54536713089519E-5
74.4	-5	-1.25756118848253E-4
74.42	-4	-1.00604895078602E-4
74.44	-5	-1.25756118848253E-4
74.46	5	1.25756118848253E-4
74.48	0	0
74.5	-1	-2.51512237696506E-5
74.52	-3	-7.54536713089519E-5
74.54	0	0
74.56	6	1.50907342617904E-4
74.58	8	2.01209790157205E-4
74.6	-1	-2.51512237696506E-5
74.62	-2	-5.03024475393012E-5
74.64	-5	-1.25756118848253E-4
74.66	3	7.54536713089519E-5
74.68	-4	-1.00604895078602E-4
74.7	2	5.03024475393012E-5
74.72	1	2.51512237696506E-5
74.74	0	0
74.76	1	2.51512237696506E-5
74.78	6	1.50907342617904E-4
74.8	-4	-1.00604895078602E-4
74.82	2	5.03024475393012E-5
74.84	3	7.54536713089519E-5
74.86	-1	-2.51512237696506E-5
74.88	14	3.52117132775109E-4
74.9	5	1.25756118848253E-4
74.92	1	2.51512237696506E-5
74.94	-1	-2.51512237696506E-5
74.96	-3	-7.54536713089519E-5
74.98	1	2.51512237696506E-5
