Time [µs]	v0J3	v0J3
66.74	0	0
66.76	-9	-7.21978803969753E-4
66.78	3	2.40659601323251E-4
66.8	4	3.20879468431001E-4
66.82	2	1.60439734215501E-4
66.84	1	8.02198671077504E-5
66.86	-3	-2.40659601323251E-4
66.88	-1	-8.02198671077504E-5
66.9	-7	-5.61539069754253E-4
66.92	-3	-2.40659601323251E-4
66.94	2	1.60439734215501E-4
66.96	7	5.61539069754253E-4
66.98	1	8.02198671077504E-5
67	4	3.20879468431001E-4
67.02	-2	-1.60439734215501E-4
67.04	1	8.02198671077504E-5
67.06	0	0
67.08	-8	-6.41758936862003E-4
67.1	-1	-8.02198671077504E-5
67.12	-5	-4.01099335538752E-4
67.14	-2	-1.60439734215501E-4
67.16	-5	-4.01099335538752E-4
67.18	1	8.02198671077504E-5
67.2	3	2.40659601323251E-4
67.22	-3	-2.40659601323251E-4
67.24	-1	-8.02198671077504E-5
67.26	-3	-2.40659601323251E-4
67.28	0	0
67.3	-3	-2.40659601323251E-4
67.32	-2	-1.60439734215501E-4
67.34	0	0
67.36	-4	-3.20879468431001E-4
67.38	-2	-1.60439734215501E-4
67.4	1	8.02198671077504E-5
67.42	-3	-2.40659601323251E-4
67.44	0	0
67.46	-2	-1.60439734215501E-4
67.48	6	4.81319202646502E-4
67.5	3	2.40659601323251E-4
67.52	-4	-3.20879468431001E-4
67.54	-3	-2.40659601323251E-4
67.56	-1	-8.02198671077504E-5
67.58	3	2.40659601323251E-4
67.6	5	4.01099335538752E-4
67.62	-1	-8.02198671077504E-5
67.64	-3	-2.40659601323251E-4
67.66	2	1.60439734215501E-4
67.68	-2	-1.60439734215501E-4
67.7	-1	-8.02198671077504E-5
67.72	-4	-3.20879468431001E-4
67.74	-1	-8.02198671077504E-5
67.76	5	4.01099335538752E-4
67.78	3	2.40659601323251E-4
67.8	6	4.81319202646502E-4
67.82	-1	-8.02198671077504E-5
67.84	0	0
67.86	0	0
67.88	2	1.60439734215501E-4
67.9	-1	-8.02198671077504E-5
67.92	-6	-4.81319202646502E-4
67.94	-10	-8.02198671077504E-4
67.96	-4	-3.20879468431001E-4
67.98	-2	-1.60439734215501E-4
68	-2	-1.60439734215501E-4
68.02	6	4.81319202646502E-4
68.04	6	4.81319202646502E-4
68.06	1	8.02198671077504E-5
68.08	-1	-8.02198671077504E-5
68.1	3	2.40659601323251E-4
68.12	0	0
68.14	-1	-8.02198671077504E-5
68.16	-3	-2.40659601323251E-4
68.18	-2	-1.60439734215501E-4
68.2	2	1.60439734215501E-4
68.22	6	4.81319202646502E-4
68.24	-2	-1.60439734215501E-4
68.26	-4	-3.20879468431001E-4
68.28	-6	-4.81319202646502E-4
68.3	-6	-4.81319202646502E-4
68.32	-1	-8.02198671077504E-5
68.34	-4	-3.20879468431001E-4
68.36	1	8.02198671077504E-5
68.38	-5	-4.01099335538752E-4
68.4	6	4.81319202646502E-4
68.42	7	5.61539069754253E-4
68.44	4	3.20879468431001E-4
68.46	4	3.20879468431001E-4
68.48	2	1.60439734215501E-4
68.5	1	8.02198671077504E-5
68.52	1	8.02198671077504E-5
68.54	0	0
68.56	-3	-2.40659601323251E-4
68.58	1	8.02198671077504E-5
68.6	-2	-1.60439734215501E-4
68.62	2	1.60439734215501E-4
68.64	6	4.81319202646502E-4
68.66	2	1.60439734215501E-4
68.68	6	4.81319202646502E-4
68.7	-4	-3.20879468431001E-4
68.72	-1	-8.02198671077504E-5
68.74	2	1.60439734215501E-4
68.76	-1	-8.02198671077504E-5
68.78	-6	-4.81319202646502E-4
68.8	-3	-2.40659601323251E-4
68.82	-3	-2.40659601323251E-4
68.84	-3	-2.40659601323251E-4
68.86	0	0
68.88	2	1.60439734215501E-4
68.9	-2	-1.60439734215501E-4
68.92	5	4.01099335538752E-4
68.94	3	2.40659601323251E-4
68.96	2	1.60439734215501E-4
68.98	-3	-2.40659601323251E-4
69	0	0
69.02	-4	-3.20879468431001E-4
69.04	-5	-4.01099335538752E-4
69.06	-8	-6.41758936862003E-4
69.08	6	4.81319202646502E-4
69.1	5	4.01099335538752E-4
69.12	5	4.01099335538752E-4
69.14	2	1.60439734215501E-4
69.16	1	8.02198671077504E-5
69.18	-2	-1.60439734215501E-4
69.2	-1	-8.02198671077504E-5
69.22	-5	-4.01099335538752E-4
69.24	-9	-7.21978803969753E-4
69.26	-1	-8.02198671077504E-5
69.28	6	4.81319202646502E-4
69.3	8	6.41758936862003E-4
69.32	4	3.20879468431001E-4
69.34	2	1.60439734215501E-4
69.36	7	5.61539069754253E-4
69.38	4	3.20879468431001E-4
69.4	-1	-8.02198671077504E-5
69.42	6	4.81319202646502E-4
69.44	4	3.20879468431001E-4
69.46	-3	-2.40659601323251E-4
69.48	-4	-3.20879468431001E-4
69.5	2	1.60439734215501E-4
69.52	-2	-1.60439734215501E-4
69.54	3	2.40659601323251E-4
69.56	2	1.60439734215501E-4
69.58	-1	-8.02198671077504E-5
69.6	-3	-2.40659601323251E-4
69.62	-1	-8.02198671077504E-5
69.64	4	3.20879468431001E-4
69.66	5	4.01099335538752E-4
69.68	8	6.41758936862003E-4
69.7	4	3.20879468431001E-4
69.72	4	3.20879468431001E-4
69.74	-1	-8.02198671077504E-5
69.76	12	9.62638405293004E-4
69.78	6	4.81319202646502E-4
69.8	-6	-4.81319202646502E-4
69.82	-9	-7.21978803969753E-4
69.84	-6	-4.81319202646502E-4
69.86	-6	-4.81319202646502E-4
69.88	4	3.20879468431001E-4
69.9	4	3.20879468431001E-4
69.92	-2	-1.60439734215501E-4
69.94	-3	-2.40659601323251E-4
69.96	5	4.01099335538752E-4
69.98	1	8.02198671077504E-5
70	-4	-3.20879468431001E-4
70.02	0	0
70.04	-1	-8.02198671077504E-5
70.06	-3	-2.40659601323251E-4
70.08	-1	-8.02198671077504E-5
70.1	11	8.82418538185254E-4
70.12	8	6.41758936862003E-4
70.14	2	1.60439734215501E-4
70.16	2	1.60439734215501E-4
70.18	0	0
70.2	2	1.60439734215501E-4
70.22	1	8.02198671077504E-5
70.24	-5	-4.01099335538752E-4
70.26	-1	-8.02198671077504E-5
70.28	0	0
70.3	-4	-3.20879468431001E-4
70.32	-12	-9.62638405293004E-4
70.34	-2	-1.60439734215501E-4
70.36	1	8.02198671077504E-5
70.38	-1	-8.02198671077504E-5
70.4	0	0
70.42	2	1.60439734215501E-4
70.44	2	1.60439734215501E-4
70.46	-1	-8.02198671077504E-5
70.48	-4	-3.20879468431001E-4
70.5	1	8.02198671077504E-5
70.52	-2	-1.60439734215501E-4
70.54	4	3.20879468431001E-4
70.56	-2	-1.60439734215501E-4
70.58	0	0
70.6	-1	-8.02198671077504E-5
70.62	1	8.02198671077504E-5
70.64	-3	-2.40659601323251E-4
70.66	2	1.60439734215501E-4
70.68	-3	-2.40659601323251E-4
70.7	0	0
70.72	-2	-1.60439734215501E-4
70.74	-3	-2.40659601323251E-4
70.76	1	8.02198671077504E-5
70.78	-3	-2.40659601323251E-4
70.8	-4	-3.20879468431001E-4
70.82	2	1.60439734215501E-4
70.84	10	8.02198671077504E-4
70.86	-3	-2.40659601323251E-4
70.88	-15	-0.00120329800661626
70.9	-3	-2.40659601323251E-4
70.92	-2	-1.60439734215501E-4
70.94	-3	-2.40659601323251E-4
70.96	-1	-8.02198671077504E-5
70.98	8	6.41758936862003E-4
71	3	2.40659601323251E-4
71.02	4	3.20879468431001E-4
71.04	-4	-3.20879468431001E-4
71.06	1	8.02198671077504E-5
71.08	0	0
71.1	-1	-8.02198671077504E-5
71.12	-2	-1.60439734215501E-4
71.14	-3	-2.40659601323251E-4
71.16	-1	-8.02198671077504E-5
71.18	2	1.60439734215501E-4
71.2	-4	-3.20879468431001E-4
71.22	2	1.60439734215501E-4
71.24	-2	-1.60439734215501E-4
71.26	-1	-8.02198671077504E-5
71.28	-2	-1.60439734215501E-4
71.3	-4	-3.20879468431001E-4
71.32	-2	-1.60439734215501E-4
71.34	1	8.02198671077504E-5
71.36	2	1.60439734215501E-4
71.38	1	8.02198671077504E-5
71.4	-2	-1.60439734215501E-4
71.42	-5	-4.01099335538752E-4
71.44	-2	-1.60439734215501E-4
71.46	3	2.40659601323251E-4
71.48	8	6.41758936862003E-4
71.5	6	4.81319202646502E-4
71.52	-3	-2.40659601323251E-4
71.54	-2	-1.60439734215501E-4
71.56	0	0
71.58	-5	-4.01099335538752E-4
71.6	0	0
71.62	2	1.60439734215501E-4
71.64	0	0
71.66	6	4.81319202646502E-4
71.68	-2	-1.60439734215501E-4
71.7	-2	-1.60439734215501E-4
71.72	1	8.02198671077504E-5
71.74	-6	-4.81319202646502E-4
71.76	-2	-1.60439734215501E-4
71.78	1	8.02198671077504E-5
71.8	3	2.40659601323251E-4
71.82	1	8.02198671077504E-5
71.84	-3	-2.40659601323251E-4
71.86	-1	-8.02198671077504E-5
71.88	0	0
71.9	0	0
71.92	-3	-2.40659601323251E-4
71.94	-3	-2.40659601323251E-4
71.96	-9	-7.21978803969753E-4
71.98	-6	-4.81319202646502E-4
72	-4	-3.20879468431001E-4
72.02	-1	-8.02198671077504E-5
72.04	-1	-8.02198671077504E-5
72.06	1	8.02198671077504E-5
72.08	4	3.20879468431001E-4
72.1	2	1.60439734215501E-4
72.12	3	2.40659601323251E-4
72.14	3	2.40659601323251E-4
72.16	-3	-2.40659601323251E-4
72.18	-3	-2.40659601323251E-4
72.2	-4	-3.20879468431001E-4
72.22	2	1.60439734215501E-4
72.24	-4	-3.20879468431001E-4
72.26	4	3.20879468431001E-4
72.28	1	8.02198671077504E-5
72.3	-5	-4.01099335538752E-4
72.32	-10	-8.02198671077504E-4
72.34	-4	-3.20879468431001E-4
72.36	3	2.40659601323251E-4
72.38	-3	-2.40659601323251E-4
72.4	4	3.20879468431001E-4
72.42	-1	-8.02198671077504E-5
72.44	5	4.01099335538752E-4
72.46	-1	-8.02198671077504E-5
72.48	3	2.40659601323251E-4
72.5	-4	-3.20879468431001E-4
72.52	-4	-3.20879468431001E-4
72.54	3	2.40659601323251E-4
72.56	1	8.02198671077504E-5
72.58	-3	-2.40659601323251E-4
72.6	-3	-2.40659601323251E-4
72.62	1	8.02198671077504E-5
72.64	5	4.01099335538752E-4
72.66	3	2.40659601323251E-4
72.68	-5	-4.01099335538752E-4
72.7	0	0
72.72	2	1.60439734215501E-4
72.74	4	3.20879468431001E-4
72.76	3	2.40659601323251E-4
72.78	-1	-8.02198671077504E-5
72.8	-6	-4.81319202646502E-4
72.82	3	2.40659601323251E-4
72.84	3	2.40659601323251E-4
72.86	0	0
72.88	1	8.02198671077504E-5
72.9	1	8.02198671077504E-5
72.92	-2	-1.60439734215501E-4
72.94	1	8.02198671077504E-5
72.96	-4	-3.20879468431001E-4
72.98	-4	-3.20879468431001E-4
73	1	8.02198671077504E-5
73.02	-1	-8.02198671077504E-5
73.04	1	8.02198671077504E-5
73.06	1	8.02198671077504E-5
73.08	2	1.60439734215501E-4
73.1	-3	-2.40659601323251E-4
73.12	2	1.60439734215501E-4
73.14	0	0
73.16	-4	-3.20879468431001E-4
73.18	3	2.40659601323251E-4
73.2	1	8.02198671077504E-5
73.22	1	8.02198671077504E-5
73.24	3	2.40659601323251E-4
73.26	-4	-3.20879468431001E-4
73.28	-4	-3.20879468431001E-4
73.3	1	8.02198671077504E-5
73.32	0	0
73.34	3	2.40659601323251E-4
73.36	6	4.81319202646502E-4
73.38	1	8.02198671077504E-5
73.4	-2	-1.60439734215501E-4
73.42	3	2.40659601323251E-4
73.44	0	0
73.46	-4	-3.20879468431001E-4
73.48	-7	-5.61539069754253E-4
73.5	-1	-8.02198671077504E-5
73.52	-7	-5.61539069754253E-4
73.54	-2	-1.60439734215501E-4
73.56	-5	-4.01099335538752E-4
73.58	-2	-1.60439734215501E-4
73.6	-1	-8.02198671077504E-5
73.62	-5	-4.01099335538752E-4
73.64	-1	-8.02198671077504E-5
73.66	2	1.60439734215501E-4
73.68	5	4.01099335538752E-4
73.7	4	3.20879468431001E-4
73.72	8	6.41758936862003E-4
73.74	3	2.40659601323251E-4
73.76	-3	-2.40659601323251E-4
73.78	3	2.40659601323251E-4
73.8	5	4.01099335538752E-4
73.82	0	0
73.84	-4	-3.20879468431001E-4
73.86	-7	-5.61539069754253E-4
73.88	0	0
73.9	0	0
73.92	-3	-2.40659601323251E-4
73.94	-6	-4.81319202646502E-4
73.96	-6	-4.81319202646502E-4
73.98	-4	-3.20879468431001E-4
74	0	0
74.02	0	0
74.04	4	3.20879468431001E-4
74.06	0	0
74.08	-1	-8.02198671077504E-5
74.1	-1	-8.02198671077504E-5
74.12	4	3.20879468431001E-4
74.14	3	2.40659601323251E-4
74.16	0	0
74.18	6	4.81319202646502E-4
74.2	-3	-2.40659601323251E-4
74.22	1	8.02198671077504E-5
74.24	-1	-8.02198671077504E-5
74.26	0	0
74.28	2	1.60439734215501E-4
74.3	1	8.02198671077504E-5
74.32	1	8.02198671077504E-5
74.34	-2	-1.60439734215501E-4
74.36	2	1.60439734215501E-4
74.38	0	0
74.4	2	1.60439734215501E-4
74.42	4	3.20879468431001E-4
74.44	3	2.40659601323251E-4
74.46	1	8.02198671077504E-5
74.48	1	8.02198671077504E-5
74.5	-3	-2.40659601323251E-4
74.52	0	0
74.54	-4	-3.20879468431001E-4
74.56	0	0
74.58	0	0
74.6	3	2.40659601323251E-4
74.62	3	2.40659601323251E-4
74.64	2	1.60439734215501E-4
74.66	-1	-8.02198671077504E-5
74.68	-4	-3.20879468431001E-4
74.7	-4	-3.20879468431001E-4
74.72	-6	-4.81319202646502E-4
74.74	-3	-2.40659601323251E-4
74.76	3	2.40659601323251E-4
74.78	-1	-8.02198671077504E-5
74.8	-3	-2.40659601323251E-4
74.82	-4	-3.20879468431001E-4
74.84	2	1.60439734215501E-4
74.86	0	0
74.88	0	0
74.9	1	8.02198671077504E-5
74.92	1	8.02198671077504E-5
74.94	-3	-2.40659601323251E-4
74.96	-4	-3.20879468431001E-4
74.98	-1	-8.02198671077504E-5
