Time [µs]	D2, v0J12	D2, v0J12
	200k shots	200k shots
Laser Power [mJ]		power corrected
47.76	-5	-2.64452831072869E-5
47.78	16	8.46249059433182E-5
47.8	11	5.81796228360313E-5
47.82	0	0
47.84	9	4.76015095931165E-5
47.86	-16	-8.46249059433182E-5
47.88	16	8.46249059433182E-5
47.9	-11	-5.81796228360313E-5
47.92	14	7.40467927004034E-5
47.94	5	2.64452831072869E-5
47.96	10	5.28905662145739E-5
47.98	-6	-3.17343397287443E-5
48	12	6.34686794574887E-5
48.02	19	1.0049207580769E-4
48.04	7	3.70233963502017E-5
48.06	5	2.64452831072869E-5
48.08	1	5.28905662145739E-6
48.1	-16	-8.46249059433182E-5
48.12	-14	-7.40467927004034E-5
48.14	-7	-3.70233963502017E-5
48.16	4	2.11562264858296E-5
48.18	15	7.93358493218608E-5
48.2	2	1.05781132429148E-5
48.22	-13	-6.8757736078946E-5
48.24	12	6.34686794574887E-5
48.26	5	2.64452831072869E-5
48.28	-10	-5.28905662145739E-5
48.3	3	1.58671698643722E-5
48.32	-19	-1.0049207580769E-4
48.34	-26	-1.37515472157892E-4
48.36	-7	-3.70233963502017E-5
48.38	-1	-5.28905662145739E-6
48.4	15	7.93358493218608E-5
48.42	0	0
48.44	12	6.34686794574887E-5
48.46	4	2.11562264858296E-5
48.48	-33	-1.74538868508094E-4
48.5	-9	-4.76015095931165E-5
48.52	-5	-2.64452831072869E-5
48.54	8	4.23124529716591E-5
48.56	-3	-1.58671698643722E-5
48.58	-10	-5.28905662145739E-5
48.6	-9	-4.76015095931165E-5
48.62	-4	-2.11562264858296E-5
48.64	-3	-1.58671698643722E-5
48.66	-7	-3.70233963502017E-5
48.68	13	6.8757736078946E-5
48.7	18	9.5203019186233E-5
48.72	13	6.8757736078946E-5
48.74	-14	-7.40467927004034E-5
48.76	-12	-6.34686794574887E-5
48.78	-3	-1.58671698643722E-5
48.8	-6	-3.17343397287443E-5
48.82	5	2.64452831072869E-5
48.84	8	4.23124529716591E-5
48.86	-16	-8.46249059433182E-5
48.88	-2	-1.05781132429148E-5
48.9	-7	-3.70233963502017E-5
48.92	-4	-2.11562264858296E-5
48.94	-2	-1.05781132429148E-5
48.96	-9	-4.76015095931165E-5
48.98	-9	-4.76015095931165E-5
49	-13	-6.8757736078946E-5
49.02	-26	-1.37515472157892E-4
49.04	4	2.11562264858296E-5
49.06	-13	-6.8757736078946E-5
49.08	-1	-5.28905662145739E-6
49.1	9	4.76015095931165E-5
49.12	-12	-6.34686794574887E-5
49.14	9	4.76015095931165E-5
49.16	-6	-3.17343397287443E-5
49.18	-14	-7.40467927004034E-5
49.2	-12	-6.34686794574887E-5
49.22	-5	-2.64452831072869E-5
49.24	-1	-5.28905662145739E-6
49.26	-14	-7.40467927004034E-5
49.28	7	3.70233963502017E-5
49.3	12	6.34686794574887E-5
49.32	15	7.93358493218608E-5
49.34	11	5.81796228360313E-5
49.36	28	1.48093585400807E-4
49.38	25	1.32226415536435E-4
49.4	12	6.34686794574887E-5
49.42	-30	-1.58671698643722E-4
49.44	-23	-1.2164830229352E-4
49.46	-6	-3.17343397287443E-5
49.48	-9	-4.76015095931165E-5
49.5	-15	-7.93358493218608E-5
49.52	-4	-2.11562264858296E-5
49.54	1	5.28905662145739E-6
49.56	-16	-8.46249059433182E-5
49.58	-1	-5.28905662145739E-6
49.6	4	2.11562264858296E-5
49.62	-23	-1.2164830229352E-4
49.64	-1	-5.28905662145739E-6
49.66	-14	-7.40467927004034E-5
49.68	-15	-7.93358493218608E-5
49.7	14	7.40467927004034E-5
49.72	4	2.11562264858296E-5
49.74	-4	-2.11562264858296E-5
49.76	-13	-6.8757736078946E-5
49.78	-30	-1.58671698643722E-4
49.8	16	8.46249059433182E-5
49.82	4	2.11562264858296E-5
49.84	-3	-1.58671698643722E-5
49.86	3	1.58671698643722E-5
49.88	5	2.64452831072869E-5
49.9	5	2.64452831072869E-5
49.92	3	1.58671698643722E-5
49.94	-9	-4.76015095931165E-5
49.96	3	1.58671698643722E-5
49.98	-5	-2.64452831072869E-5
50	-10	-5.28905662145739E-5
50.02	-25	-1.32226415536435E-4
50.04	1	5.28905662145739E-6
50.06	3	1.58671698643722E-5
50.08	14	7.40467927004034E-5
50.1	6	3.17343397287443E-5
50.12	3	1.58671698643722E-5
50.14	-15	-7.93358493218608E-5
50.16	2	1.05781132429148E-5
50.18	15	7.93358493218608E-5
50.2	19	1.0049207580769E-4
50.22	14	7.40467927004034E-5
50.24	15	7.93358493218608E-5
50.26	9	4.76015095931165E-5
50.28	4	2.11562264858296E-5
50.3	12	6.34686794574887E-5
50.32	21	1.11070189050605E-4
50.34	7	3.70233963502017E-5
50.36	12	6.34686794574887E-5
50.38	16	8.46249059433182E-5
50.4	-6	-3.17343397287443E-5
50.42	-25	-1.32226415536435E-4
50.44	-18	-9.5203019186233E-5
50.46	-15	-7.93358493218608E-5
50.48	-9	-4.76015095931165E-5
50.5	14	7.40467927004034E-5
50.52	5	2.64452831072869E-5
50.54	5	2.64452831072869E-5
50.56	-20	-1.05781132429148E-4
50.58	7	3.70233963502017E-5
50.6	-1	-5.28905662145739E-6
50.62	-2	-1.05781132429148E-5
50.64	2	1.05781132429148E-5
50.66	-14	-7.40467927004034E-5
50.68	-8	-4.23124529716591E-5
50.7	-6	-3.17343397287443E-5
50.72	1	5.28905662145739E-6
50.74	3	1.58671698643722E-5
50.76	6	3.17343397287443E-5
50.78	-4	-2.11562264858296E-5
50.8	-20	-1.05781132429148E-4
50.82	-6	-3.17343397287443E-5
50.84	1	5.28905662145739E-6
50.86	1	5.28905662145739E-6
50.88	9	4.76015095931165E-5
50.9	10	5.28905662145739E-5
50.92	-7	-3.70233963502017E-5
50.94	1	5.28905662145739E-6
50.96	8	4.23124529716591E-5
50.98	-8	-4.23124529716591E-5
51	-16	-8.46249059433182E-5
51.02	-20	-1.05781132429148E-4
51.04	-27	-1.4280452877935E-4
51.06	-9	-4.76015095931165E-5
51.08	9	4.76015095931165E-5
51.1	28	1.48093585400807E-4
51.12	24	1.26937358914977E-4
51.14	18	9.5203019186233E-5
51.16	-2	-1.05781132429148E-5
51.18	-12	-6.34686794574887E-5
51.2	-20	-1.05781132429148E-4
51.22	-15	-7.93358493218608E-5
51.24	0	0
51.26	-20	-1.05781132429148E-4
51.28	-6	-3.17343397287443E-5
51.3	15	7.93358493218608E-5
51.32	7	3.70233963502017E-5
51.34	17	8.99139625647756E-5
51.36	-21	-1.11070189050605E-4
51.38	-9	-4.76015095931165E-5
51.4	-31	-1.63960755265179E-4
51.42	0	0
51.44	6	3.17343397287443E-5
51.46	-10	-5.28905662145739E-5
51.48	-12	-6.34686794574887E-5
51.5	-19	-1.0049207580769E-4
51.52	3	1.58671698643722E-5
51.54	-3	-1.58671698643722E-5
51.56	-3	-1.58671698643722E-5
51.58	12	6.34686794574887E-5
51.6	0	0
51.62	-6	-3.17343397287443E-5
51.64	0	0
51.66	13	6.8757736078946E-5
51.68	4	2.11562264858296E-5
51.7	11	5.81796228360313E-5
51.72	-6	-3.17343397287443E-5
51.74	-26	-1.37515472157892E-4
51.76	-2	-1.05781132429148E-5
51.78	1	5.28905662145739E-6
51.8	7	3.70233963502017E-5
51.82	9	4.76015095931165E-5
51.84	15	7.93358493218608E-5
51.86	0	0
51.88	-9	-4.76015095931165E-5
51.9	1	5.28905662145739E-6
51.92	-6	-3.17343397287443E-5
51.94	-21	-1.11070189050605E-4
51.96	-4	-2.11562264858296E-5
51.98	-14	-7.40467927004034E-5
52	-7	-3.70233963502017E-5
52.02	-12	-6.34686794574887E-5
52.04	-8	-4.23124529716591E-5
52.06	4	2.11562264858296E-5
52.08	28	1.48093585400807E-4
52.1	6	3.17343397287443E-5
52.12	1	5.28905662145739E-6
52.14	-2	-1.05781132429148E-5
52.16	-2	-1.05781132429148E-5
52.18	-2	-1.05781132429148E-5
52.2	0	0
52.22	12	6.34686794574887E-5
52.24	12	6.34686794574887E-5
52.26	3	1.58671698643722E-5
52.28	25	1.32226415536435E-4
52.3	6	3.17343397287443E-5
52.32	-6	-3.17343397287443E-5
52.34	10	5.28905662145739E-5
52.36	21	1.11070189050605E-4
52.38	11	5.81796228360313E-5
52.4	-12	-6.34686794574887E-5
52.42	-26	-1.37515472157892E-4
52.44	4	2.11562264858296E-5
52.46	-2	-1.05781132429148E-5
52.48	-8	-4.23124529716591E-5
52.5	3	1.58671698643722E-5
52.52	-8	-4.23124529716591E-5
52.54	6	3.17343397287443E-5
52.56	18	9.5203019186233E-5
52.58	7	3.70233963502017E-5
52.6	-1	-5.28905662145739E-6
52.62	0	0
52.64	1	5.28905662145739E-6
52.66	-11	-5.81796228360313E-5
52.68	11	5.81796228360313E-5
52.7	11	5.81796228360313E-5
52.72	-5	-2.64452831072869E-5
52.74	18	9.5203019186233E-5
52.76	-9	-4.76015095931165E-5
52.78	-2	-1.05781132429148E-5
52.8	11	5.81796228360313E-5
52.82	-7	-3.70233963502017E-5
52.84	18	9.5203019186233E-5
52.86	14	7.40467927004034E-5
52.88	-6	-3.17343397287443E-5
52.9	6	3.17343397287443E-5
52.92	-12	-6.34686794574887E-5
52.94	-6	-3.17343397287443E-5
52.96	-2	-1.05781132429148E-5
52.98	6	3.17343397287443E-5
53	12	6.34686794574887E-5
53.02	-11	-5.81796228360313E-5
53.04	-7	-3.70233963502017E-5
53.06	-6	-3.17343397287443E-5
53.08	-12	-6.34686794574887E-5
53.1	-13	-6.8757736078946E-5
53.12	0	0
53.14	-8	-4.23124529716591E-5
53.16	-17	-8.99139625647756E-5
53.18	-20	-1.05781132429148E-4
53.2	-4	-2.11562264858296E-5
53.22	5	2.64452831072869E-5
53.24	-2	-1.05781132429148E-5
53.26	-23	-1.2164830229352E-4
53.28	5	2.64452831072869E-5
53.3	0	0
53.32	27	1.4280452877935E-4
53.34	0	0
53.36	6	3.17343397287443E-5
53.38	-12	-6.34686794574887E-5
53.4	-7	-3.70233963502017E-5
53.42	19	1.0049207580769E-4
53.44	17	8.99139625647756E-5
53.46	-6	-3.17343397287443E-5
53.48	5	2.64452831072869E-5
53.5	-5	-2.64452831072869E-5
53.52	-6	-3.17343397287443E-5
53.54	-5	-2.64452831072869E-5
53.56	-5	-2.64452831072869E-5
53.58	7	3.70233963502017E-5
53.6	3	1.58671698643722E-5
53.62	-4	-2.11562264858296E-5
53.64	-11	-5.81796228360313E-5
53.66	-13	-6.8757736078946E-5
53.68	-21	-1.11070189050605E-4
53.7	-1	-5.28905662145739E-6
53.72	-9	-4.76015095931165E-5
53.74	-3	-1.58671698643722E-5
53.76	-20	-1.05781132429148E-4
53.78	3	1.58671698643722E-5
53.8	20	1.05781132429148E-4
53.82	21	1.11070189050605E-4
53.84	21	1.11070189050605E-4
53.86	-4	-2.11562264858296E-5
53.88	-8	-4.23124529716591E-5
53.9	-18	-9.5203019186233E-5
53.92	-8	-4.23124529716591E-5
53.94	15	7.93358493218608E-5
53.96	0	0
53.98	-15	-7.93358493218608E-5
54	0	0
54.02	1	5.28905662145739E-6
54.04	-4	-2.11562264858296E-5
54.06	-7	-3.70233963502017E-5
54.08	-7	-3.70233963502017E-5
54.1	9	4.76015095931165E-5
54.12	7	3.70233963502017E-5
54.14	-15	-7.93358493218608E-5
54.16	15	7.93358493218608E-5
54.18	3	1.58671698643722E-5
54.2	-13	-6.8757736078946E-5
54.22	-13	-6.8757736078946E-5
54.24	-33	-1.74538868508094E-4
54.26	-28	-1.48093585400807E-4
54.28	-13	-6.8757736078946E-5
54.3	5	2.64452831072869E-5
54.32	4	2.11562264858296E-5
54.34	-3	-1.58671698643722E-5
54.36	-12	-6.34686794574887E-5
54.38	-4	-2.11562264858296E-5
54.4	9	4.76015095931165E-5
54.42	16	8.46249059433182E-5
54.44	-2	-1.05781132429148E-5
54.46	8	4.23124529716591E-5
54.48	-9	-4.76015095931165E-5
54.5	-21	-1.11070189050605E-4
54.52	-1	-5.28905662145739E-6
54.54	8	4.23124529716591E-5
54.56	12	6.34686794574887E-5
54.58	4	2.11562264858296E-5
54.6	8	4.23124529716591E-5
54.62	-18	-9.5203019186233E-5
54.64	-8	-4.23124529716591E-5
54.66	2	1.05781132429148E-5
54.68	-1	-5.28905662145739E-6
54.7	-5	-2.64452831072869E-5
54.72	11	5.81796228360313E-5
54.74	9	4.76015095931165E-5
54.76	17	8.99139625647756E-5
54.78	5	2.64452831072869E-5
54.8	-16	-8.46249059433182E-5
54.82	-29	-1.53382642022264E-4
54.84	-23	-1.2164830229352E-4
54.86	-10	-5.28905662145739E-5
54.88	-10	-5.28905662145739E-5
54.9	-5	-2.64452831072869E-5
54.92	-5	-2.64452831072869E-5
54.94	9	4.76015095931165E-5
54.96	3	1.58671698643722E-5
54.98	-21	-1.11070189050605E-4
55	6	3.17343397287443E-5
55.02	16	8.46249059433182E-5
55.04	-1	-5.28905662145739E-6
55.06	-27	-1.4280452877935E-4
55.08	-26	-1.37515472157892E-4
55.1	-35	-1.85116981751009E-4
55.12	-28	-1.48093585400807E-4
55.14	-11	-5.81796228360313E-5
55.16	-18	-9.5203019186233E-5
55.18	-4	-2.11562264858296E-5
55.2	-7	-3.70233963502017E-5
55.22	3	1.58671698643722E-5
55.24	12	6.34686794574887E-5
55.26	1	5.28905662145739E-6
55.28	-5	-2.64452831072869E-5
55.3	-12	-6.34686794574887E-5
55.32	3	1.58671698643722E-5
55.34	-3	-1.58671698643722E-5
55.36	0	0
55.38	14	7.40467927004034E-5
55.4	-5	-2.64452831072869E-5
55.42	-10	-5.28905662145739E-5
55.44	1	5.28905662145739E-6
55.46	-7	-3.70233963502017E-5
55.48	-6	-3.17343397287443E-5
55.5	-26	-1.37515472157892E-4
55.52	-18	-9.5203019186233E-5
55.54	-15	-7.93358493218608E-5
55.56	-15	-7.93358493218608E-5
55.58	16	8.46249059433182E-5
55.6	-12	-6.34686794574887E-5
55.62	-20	-1.05781132429148E-4
55.64	5	2.64452831072869E-5
55.66	1	5.28905662145739E-6
55.68	-4	-2.11562264858296E-5
55.7	-6	-3.17343397287443E-5
55.72	-3	-1.58671698643722E-5
55.74	12	6.34686794574887E-5
55.76	-3	-1.58671698643722E-5
55.78	-5	-2.64452831072869E-5
55.8	1	5.28905662145739E-6
55.82	5	2.64452831072869E-5
55.84	1	5.28905662145739E-6
55.86	-12	-6.34686794574887E-5
55.88	-15	-7.93358493218608E-5
55.9	-4	-2.11562264858296E-5
55.92	-16	-8.46249059433182E-5
55.94	3	1.58671698643722E-5
55.96	6	3.17343397287443E-5
55.98	-17	-8.99139625647756E-5
56	0	0
56.02	-4	-2.11562264858296E-5
56.04	4	2.11562264858296E-5
56.06	-10	-5.28905662145739E-5
56.08	-2	-1.05781132429148E-5
56.1	7	3.70233963502017E-5
56.12	3	1.58671698643722E-5
56.14	-3	-1.58671698643722E-5
56.16	-5	-2.64452831072869E-5
56.18	-5	-2.64452831072869E-5
56.2	-1	-5.28905662145739E-6
56.22	8	4.23124529716591E-5
56.24	-12	-6.34686794574887E-5
56.26	-8	-4.23124529716591E-5
56.28	-10	-5.28905662145739E-5
56.3	-13	-6.8757736078946E-5
56.32	-11	-5.81796228360313E-5
56.34	-12	-6.34686794574887E-5
56.36	-1	-5.28905662145739E-6
56.38	-7	-3.70233963502017E-5
56.4	-4	-2.11562264858296E-5
56.42	0	0
56.44	2	1.05781132429148E-5
56.46	5	2.64452831072869E-5
56.48	-1	-5.28905662145739E-6
56.5	-6	-3.17343397287443E-5
56.52	-14	-7.40467927004034E-5
56.54	-3	-1.58671698643722E-5
56.56	5	2.64452831072869E-5
56.58	13	6.8757736078946E-5
56.6	-7	-3.70233963502017E-5
56.62	-15	-7.93358493218608E-5
56.64	20	1.05781132429148E-4
56.66	5	2.64452831072869E-5
56.68	-11	-5.81796228360313E-5
56.7	0	0
56.72	-14	-7.40467927004034E-5
56.74	-19	-1.0049207580769E-4
56.76	18	9.5203019186233E-5
56.78	17	8.99139625647756E-5
56.8	-5	-2.64452831072869E-5
56.82	-16	-8.46249059433182E-5
56.84	5	2.64452831072869E-5
56.86	-9	-4.76015095931165E-5
56.88	-4	-2.11562264858296E-5
56.9	-7	-3.70233963502017E-5
56.92	-7	-3.70233963502017E-5
56.94	-6	-3.17343397287443E-5
56.96	0	0
56.98	1	5.28905662145739E-6
57	7	3.70233963502017E-5
57.02	14	7.40467927004034E-5
57.04	12	6.34686794574887E-5
57.06	0	0
57.08	-2	-1.05781132429148E-5
57.1	-6	-3.17343397287443E-5
57.12	-16	-8.46249059433182E-5
57.14	11	5.81796228360313E-5
57.16	25	1.32226415536435E-4
57.18	-3	-1.58671698643722E-5
57.2	-9	-4.76015095931165E-5
57.22	-10	-5.28905662145739E-5
57.24	-12	-6.34686794574887E-5
57.26	-11	-5.81796228360313E-5
57.28	-7	-3.70233963502017E-5
57.3	5	2.64452831072869E-5
57.32	9	4.76015095931165E-5
57.34	6	3.17343397287443E-5
57.36	-1	-5.28905662145739E-6
57.38	-9	-4.76015095931165E-5
57.4	7	3.70233963502017E-5
57.42	0	0
57.44	-11	-5.81796228360313E-5
57.46	-8	-4.23124529716591E-5
57.48	2	1.05781132429148E-5
57.5	-11	-5.81796228360313E-5
57.52	13	6.8757736078946E-5
57.54	5	2.64452831072869E-5
57.56	-13	-6.8757736078946E-5
57.58	-4	-2.11562264858296E-5
57.6	-8	-4.23124529716591E-5
57.62	14	7.40467927004034E-5
57.64	-15	-7.93358493218608E-5
57.66	-25	-1.32226415536435E-4
57.68	13	6.8757736078946E-5
57.7	-10	-5.28905662145739E-5
57.72	-15	-7.93358493218608E-5
57.74	-10	-5.28905662145739E-5
57.76	6	3.17343397287443E-5
57.78	-1	-5.28905662145739E-6
57.8	25	1.32226415536435E-4
57.82	15	7.93358493218608E-5
57.84	11	5.81796228360313E-5
57.86	-13	-6.8757736078946E-5
57.88	-16	-8.46249059433182E-5
57.9	4	2.11562264858296E-5
57.92	-9	-4.76015095931165E-5
57.94	13	6.8757736078946E-5
57.96	-1	-5.28905662145739E-6
57.98	2	1.05781132429148E-5
58	4	2.11562264858296E-5
58.02	20	1.05781132429148E-4
58.04	19	1.0049207580769E-4
58.06	-7	-3.70233963502017E-5
58.08	-5	-2.64452831072869E-5
58.1	5	2.64452831072869E-5
58.12	-4	-2.11562264858296E-5
58.14	-2	-1.05781132429148E-5
58.16	-19	-1.0049207580769E-4
58.18	5	2.64452831072869E-5
58.2	2	1.05781132429148E-5
58.22	-20	-1.05781132429148E-4
58.24	-6	-3.17343397287443E-5
58.26	-7	-3.70233963502017E-5
58.28	-8	-4.23124529716591E-5
58.3	-9	-4.76015095931165E-5
58.32	0	0
58.34	7	3.70233963502017E-5
58.36	-15	-7.93358493218608E-5
58.38	6	3.17343397287443E-5
58.4	-3	-1.58671698643722E-5
58.42	-7	-3.70233963502017E-5
58.44	3	1.58671698643722E-5
58.46	8	4.23124529716591E-5
58.48	-19	-1.0049207580769E-4
58.5	2	1.05781132429148E-5
58.52	0	0
58.54	6	3.17343397287443E-5
58.56	14	7.40467927004034E-5
58.58	-2	-1.05781132429148E-5
58.6	10	5.28905662145739E-5
58.62	7	3.70233963502017E-5
58.64	-11	-5.81796228360313E-5
58.66	-14	-7.40467927004034E-5
58.68	3	1.58671698643722E-5
58.7	-28	-1.48093585400807E-4
58.72	3	1.58671698643722E-5
58.74	16	8.46249059433182E-5
58.76	2	1.05781132429148E-5
58.78	2	1.05781132429148E-5
58.8	8	4.23124529716591E-5
58.82	-5	-2.64452831072869E-5
58.84	3	1.58671698643722E-5
58.86	4	2.11562264858296E-5
58.88	-3	-1.58671698643722E-5
58.9	-13	-6.8757736078946E-5
58.92	-6	-3.17343397287443E-5
58.94	-12	-6.34686794574887E-5
58.96	6	3.17343397287443E-5
58.98	6	3.17343397287443E-5
59	5	2.64452831072869E-5
59.02	4	2.11562264858296E-5
59.04	-9	-4.76015095931165E-5
59.06	-8	-4.23124529716591E-5
59.08	12	6.34686794574887E-5
59.1	9	4.76015095931165E-5
59.12	-7	-3.70233963502017E-5
59.14	3	1.58671698643722E-5
59.16	3	1.58671698643722E-5
59.18	-2	-1.05781132429148E-5
59.2	-3	-1.58671698643722E-5
59.22	28	1.48093585400807E-4
59.24	9	4.76015095931165E-5
59.26	-4	-2.11562264858296E-5
59.28	5	2.64452831072869E-5
59.3	-11	-5.81796228360313E-5
59.32	-7	-3.70233963502017E-5
59.34	-15	-7.93358493218608E-5
59.36	-5	-2.64452831072869E-5
59.38	-8	-4.23124529716591E-5
59.4	0	0
59.42	3	1.58671698643722E-5
59.44	-5	-2.64452831072869E-5
59.46	-25	-1.32226415536435E-4
59.48	-6	-3.17343397287443E-5
59.5	0	0
59.52	-10	-5.28905662145739E-5
59.54	-2	-1.05781132429148E-5
59.56	1	5.28905662145739E-6
59.58	-3	-1.58671698643722E-5
59.6	2	1.05781132429148E-5
59.62	21	1.11070189050605E-4
59.64	3	1.58671698643722E-5
59.66	-4	-2.11562264858296E-5
59.68	4	2.11562264858296E-5
59.7	10	5.28905662145739E-5
59.72	10	5.28905662145739E-5
59.74	-12	-6.34686794574887E-5
59.76	-7	-3.70233963502017E-5
59.78	-18	-9.5203019186233E-5
59.8	6	3.17343397287443E-5
59.82	6	3.17343397287443E-5
59.84	11	5.81796228360313E-5
59.86	3	1.58671698643722E-5
59.88	-15	-7.93358493218608E-5
59.9	-18	-9.5203019186233E-5
59.92	-1	-5.28905662145739E-6
59.94	-5	-2.64452831072869E-5
59.96	-15	-7.93358493218608E-5
59.98	-3	-1.58671698643722E-5
60	4	2.11562264858296E-5
60.02	-14	-7.40467927004034E-5
60.04	-6	-3.17343397287443E-5
60.06	7	3.70233963502017E-5
60.08	-3	-1.58671698643722E-5
60.1	-1	-5.28905662145739E-6
60.12	8	4.23124529716591E-5
60.14	5	2.64452831072869E-5
60.16	-1	-5.28905662145739E-6
60.18	-15	-7.93358493218608E-5
60.2	-10	-5.28905662145739E-5
60.22	-6	-3.17343397287443E-5
60.24	3	1.58671698643722E-5
60.26	-3	-1.58671698643722E-5
60.28	-4	-2.11562264858296E-5
60.3	5	2.64452831072869E-5
60.32	-8	-4.23124529716591E-5
60.34	-7	-3.70233963502017E-5
60.36	-5	-2.64452831072869E-5
60.38	3	1.58671698643722E-5
60.4	-10	-5.28905662145739E-5
60.42	1	5.28905662145739E-6
60.44	0	0
60.46	-11	-5.81796228360313E-5
60.48	-4	-2.11562264858296E-5
60.5	11	5.81796228360313E-5
60.52	-5	-2.64452831072869E-5
60.54	-12	-6.34686794574887E-5
60.56	-16	-8.46249059433182E-5
60.58	-11	-5.81796228360313E-5
60.6	2	1.05781132429148E-5
60.62	-7	-3.70233963502017E-5
60.64	-6	-3.17343397287443E-5
60.66	-5	-2.64452831072869E-5
60.68	-22	-1.16359245672063E-4
60.7	4	2.11562264858296E-5
60.72	6	3.17343397287443E-5
60.74	7	3.70233963502017E-5
60.76	4	2.11562264858296E-5
60.78	7	3.70233963502017E-5
60.8	-15	-7.93358493218608E-5
60.82	4	2.11562264858296E-5
60.84	3	1.58671698643722E-5
60.86	10	5.28905662145739E-5
60.88	-6	-3.17343397287443E-5
60.9	10	5.28905662145739E-5
60.92	0	0
60.94	3	1.58671698643722E-5
60.96	-10	-5.28905662145739E-5
60.98	0	0
61	-17	-8.99139625647756E-5
61.02	-16	-8.46249059433182E-5
61.04	0	0
61.06	-3	-1.58671698643722E-5
61.08	16	8.46249059433182E-5
61.1	8	4.23124529716591E-5
61.12	-13	-6.8757736078946E-5
61.14	-12	-6.34686794574887E-5
61.16	-2	-1.05781132429148E-5
61.18	-8	-4.23124529716591E-5
61.2	2	1.05781132429148E-5
61.22	-6	-3.17343397287443E-5
61.24	8	4.23124529716591E-5
61.26	5	2.64452831072869E-5
61.28	-5	-2.64452831072869E-5
61.3	-2	-1.05781132429148E-5
61.32	8	4.23124529716591E-5
61.34	-6	-3.17343397287443E-5
61.36	-5	-2.64452831072869E-5
61.38	17	8.99139625647756E-5
61.4	13	6.8757736078946E-5
61.42	0	0
61.44	-2	-1.05781132429148E-5
61.46	-11	-5.81796228360313E-5
61.48	-14	-7.40467927004034E-5
61.5	-16	-8.46249059433182E-5
61.52	-26	-1.37515472157892E-4
61.54	-15	-7.93358493218608E-5
61.56	-12	-6.34686794574887E-5
61.58	-20	-1.05781132429148E-4
61.6	-11	-5.81796228360313E-5
61.62	-26	-1.37515472157892E-4
61.64	2	1.05781132429148E-5
61.66	-6	-3.17343397287443E-5
61.68	2	1.05781132429148E-5
61.7	6	3.17343397287443E-5
61.72	-1	-5.28905662145739E-6
61.74	-11	-5.81796228360313E-5
61.76	-10	-5.28905662145739E-5
61.78	-4	-2.11562264858296E-5
61.8	-9	-4.76015095931165E-5
61.82	-11	-5.81796228360313E-5
61.84	-13	-6.8757736078946E-5
61.86	-12	-6.34686794574887E-5
61.88	-1	-5.28905662145739E-6
61.9	-5	-2.64452831072869E-5
61.92	-13	-6.8757736078946E-5
61.94	-9	-4.76015095931165E-5
61.96	-4	-2.11562264858296E-5
61.98	5	2.64452831072869E-5
62	2	1.05781132429148E-5
62.02	-13	-6.8757736078946E-5
62.04	-10	-5.28905662145739E-5
62.06	-5	-2.64452831072869E-5
62.08	-7	-3.70233963502017E-5
62.1	-10	-5.28905662145739E-5
62.12	3	1.58671698643722E-5
62.14	2	1.05781132429148E-5
62.16	8	4.23124529716591E-5
62.18	5	2.64452831072869E-5
62.2	0	0
62.22	-12	-6.34686794574887E-5
62.24	3	1.58671698643722E-5
62.26	8	4.23124529716591E-5
62.28	10	5.28905662145739E-5
62.3	6	3.17343397287443E-5
62.32	-8	-4.23124529716591E-5
62.34	-12	-6.34686794574887E-5
62.36	-5	-2.64452831072869E-5
62.38	-6	-3.17343397287443E-5
62.4	-19	-1.0049207580769E-4
62.42	-5	-2.64452831072869E-5
62.44	-7	-3.70233963502017E-5
62.46	-6	-3.17343397287443E-5
62.48	-21	-1.11070189050605E-4
62.5	8	4.23124529716591E-5
62.52	10	5.28905662145739E-5
62.54	3	1.58671698643722E-5
62.56	-5	-2.64452831072869E-5
62.58	-19	-1.0049207580769E-4
62.6	-10	-5.28905662145739E-5
62.62	-4	-2.11562264858296E-5
62.64	2	1.05781132429148E-5
62.66	-18	-9.5203019186233E-5
62.68	-13	-6.8757736078946E-5
62.7	2	1.05781132429148E-5
62.72	0	0
62.74	4	2.11562264858296E-5
62.76	-18	-9.5203019186233E-5
62.78	14	7.40467927004034E-5
62.8	-12	-6.34686794574887E-5
62.82	-13	-6.8757736078946E-5
62.84	4	2.11562264858296E-5
62.86	3	1.58671698643722E-5
62.88	-6	-3.17343397287443E-5
62.9	-13	-6.8757736078946E-5
62.92	-7	-3.70233963502017E-5
62.94	8	4.23124529716591E-5
62.96	-6	-3.17343397287443E-5
62.98	-20	-1.05781132429148E-4
63	2	1.05781132429148E-5
63.02	-13	-6.8757736078946E-5
63.04	0	0
63.06	10	5.28905662145739E-5
63.08	7	3.70233963502017E-5
63.1	-3	-1.58671698643722E-5
63.12	-9	-4.76015095931165E-5
63.14	12	6.34686794574887E-5
63.16	-15	-7.93358493218608E-5
63.18	-11	-5.81796228360313E-5
63.2	-4	-2.11562264858296E-5
63.22	-7	-3.70233963502017E-5
63.24	2	1.05781132429148E-5
63.26	-15	-7.93358493218608E-5
63.28	1	5.28905662145739E-6
63.3	1	5.28905662145739E-6
63.32	-11	-5.81796228360313E-5
63.34	-3	-1.58671698643722E-5
63.36	10	5.28905662145739E-5
63.38	-3	-1.58671698643722E-5
63.4	-6	-3.17343397287443E-5
63.42	-4	-2.11562264858296E-5
63.44	-13	-6.8757736078946E-5
63.46	-6	-3.17343397287443E-5
63.48	-7	-3.70233963502017E-5
63.5	-9	-4.76015095931165E-5
