Time [µs]	v1J2	v1J2	
	75k shots	75k shots	
Laser Power [mJ]		power corrected	
66.62	9	1.45174449384469E-4
66.64	-6	-9.67829662563124E-5
66.66	11	1.77435438136573E-4
66.68	11	1.77435438136573E-4
66.7	14	2.25826921264729E-4
66.72	3	4.83914831281562E-5
66.74	18	2.90348898768937E-4
66.76	6	9.67829662563124E-5
66.78	17	2.74218404392885E-4
66.8	12	1.93565932512625E-4
66.82	0	0
66.84	5	8.06524718802603E-5
66.86	6	9.67829662563124E-5
66.88	4	6.45219775042083E-5
66.9	7	1.12913460632364E-4
66.92	2	3.22609887521041E-5
66.94	-1	-1.61304943760521E-5
66.96	-7	-1.12913460632364E-4
66.98	2	3.22609887521041E-5
67	6	9.67829662563124E-5
67.02	28	4.51653842529458E-4
67.04	13	2.09696426888677E-4
67.06	5	8.06524718802603E-5
67.08	-1	-1.61304943760521E-5
67.1	10	1.61304943760521E-4
67.12	3	4.83914831281562E-5
67.14	1	1.61304943760521E-5
67.16	4	6.45219775042083E-5
67.18	-1	-1.61304943760521E-5
67.2	-1	-1.61304943760521E-5
67.22	3	4.83914831281562E-5
67.24	3	4.83914831281562E-5
67.26	1	1.61304943760521E-5
67.28	18	2.90348898768937E-4
67.3	3	4.83914831281562E-5
67.32	11	1.77435438136573E-4
67.34	14	2.25826921264729E-4
67.36	2	3.22609887521041E-5
67.38	11	1.77435438136573E-4
67.4	3	4.83914831281562E-5
67.42	13	2.09696426888677E-4
67.44	11	1.77435438136573E-4
67.46	-1	-1.61304943760521E-5
67.48	2	3.22609887521041E-5
67.5	-5	-8.06524718802603E-5
67.52	9	1.45174449384469E-4
67.54	-11	-1.77435438136573E-4
67.56	10	1.61304943760521E-4
67.58	3	4.83914831281562E-5
67.6	8	1.29043955008417E-4
67.62	16	2.58087910016833E-4
67.64	2	3.22609887521041E-5
67.66	-1	-1.61304943760521E-5
67.68	6	9.67829662563124E-5
67.7	8	1.29043955008417E-4
67.72	-2	-3.22609887521041E-5
67.74	5	8.06524718802603E-5
67.76	13	2.09696426888677E-4
67.78	12	1.93565932512625E-4
67.8	10	1.61304943760521E-4
67.82	-3	-4.83914831281562E-5
67.84	5	8.06524718802603E-5
67.86	5	8.06524718802603E-5
67.88	4	6.45219775042083E-5
67.9	12	1.93565932512625E-4
67.92	14	2.25826921264729E-4
67.94	-3	-4.83914831281562E-5
67.96	8	1.29043955008417E-4
67.98	22	3.54870876273145E-4
68	7	1.12913460632364E-4
68.02	14	2.25826921264729E-4
68.04	-1	-1.61304943760521E-5
68.06	13	2.09696426888677E-4
68.08	14	2.25826921264729E-4
68.1	10	1.61304943760521E-4
68.12	2	3.22609887521041E-5
68.14	7	1.12913460632364E-4
68.16	10	1.61304943760521E-4
68.18	10	1.61304943760521E-4
68.2	23	3.71001370649198E-4
68.22	13	2.09696426888677E-4
68.24	14	2.25826921264729E-4
68.26	15	2.41957415640781E-4
68.28	2	3.22609887521041E-5
68.3	10	1.61304943760521E-4
68.32	-1	-1.61304943760521E-5
68.34	1	1.61304943760521E-5
68.36	5	8.06524718802603E-5
68.38	-1	-1.61304943760521E-5
68.4	11	1.77435438136573E-4
68.42	22	3.54870876273145E-4
68.44	15	2.41957415640781E-4
68.46	9	1.45174449384469E-4
68.48	3	4.83914831281562E-5
68.5	7	1.12913460632364E-4
68.52	5	8.06524718802603E-5
68.54	14	2.25826921264729E-4
68.56	7	1.12913460632364E-4
68.58	7	1.12913460632364E-4
68.6	15	2.41957415640781E-4
68.62	20	3.22609887521041E-4
68.64	19	3.06479393144989E-4
68.66	9	1.45174449384469E-4
68.68	11	1.77435438136573E-4
68.7	16	2.58087910016833E-4
68.72	8	1.29043955008417E-4
68.74	6	9.67829662563124E-5
68.76	11	1.77435438136573E-4
68.78	7	1.12913460632364E-4
68.8	2	3.22609887521041E-5
68.82	17	2.74218404392885E-4
68.84	6	9.67829662563124E-5
68.86	10	1.61304943760521E-4
68.88	3	4.83914831281562E-5
68.9	5	8.06524718802603E-5
68.92	11	1.77435438136573E-4
68.94	0	0
68.96	16	2.58087910016833E-4
68.98	2	3.22609887521041E-5
69	8	1.29043955008417E-4
69.02	16	2.58087910016833E-4
69.04	14	2.25826921264729E-4
69.06	15	2.41957415640781E-4
69.08	6	9.67829662563124E-5
69.1	5	8.06524718802603E-5
69.12	18	2.90348898768937E-4
69.14	1	1.61304943760521E-5
69.16	3	4.83914831281562E-5
69.18	3	4.83914831281562E-5
69.2	-2	-3.22609887521041E-5
69.22	18	2.90348898768937E-4
69.24	-8	-1.29043955008417E-4
69.26	-4	-6.45219775042083E-5
69.28	18	2.90348898768937E-4
69.3	4	6.45219775042083E-5
69.32	11	1.77435438136573E-4
69.34	-2	-3.22609887521041E-5
69.36	8	1.29043955008417E-4
69.38	9	1.45174449384469E-4
69.4	6	9.67829662563124E-5
69.42	11	1.77435438136573E-4
69.44	15	2.41957415640781E-4
69.46	25	4.03262359401302E-4
69.48	19	3.06479393144989E-4
69.5	3	4.83914831281562E-5
69.52	-4	-6.45219775042083E-5
69.54	3	4.83914831281562E-5
69.56	8	1.29043955008417E-4
69.58	4	6.45219775042083E-5
69.6	0	0
69.62	4	6.45219775042083E-5
69.64	10	1.61304943760521E-4
69.66	-1	-1.61304943760521E-5
69.68	2	3.22609887521041E-5
69.7	4	6.45219775042083E-5
69.72	4	6.45219775042083E-5
69.74	7	1.12913460632364E-4
69.76	12	1.93565932512625E-4
69.78	20	3.22609887521041E-4
69.8	8	1.29043955008417E-4
69.82	2	3.22609887521041E-5
69.84	11	1.77435438136573E-4
69.86	20	3.22609887521041E-4
69.88	12	1.93565932512625E-4
69.9	7	1.12913460632364E-4
69.92	12	1.93565932512625E-4
69.94	-7	-1.12913460632364E-4
69.96	0	0
69.98	-1	-1.61304943760521E-5
70	15	2.41957415640781E-4
70.02	27	4.35523348153406E-4
70.04	22	3.54870876273145E-4
70.06	2	3.22609887521041E-5
70.08	1	1.61304943760521E-5
70.1	0	0
70.12	5	8.06524718802603E-5
70.14	9	1.45174449384469E-4
70.16	14	2.25826921264729E-4
70.18	4	6.45219775042083E-5
70.2	-3	-4.83914831281562E-5
70.22	18	2.90348898768937E-4
70.24	21	3.38740381897093E-4
70.26	9	1.45174449384469E-4
70.28	12	1.93565932512625E-4
70.3	3	4.83914831281562E-5
70.32	3	4.83914831281562E-5
70.34	8	1.29043955008417E-4
70.36	2	3.22609887521041E-5
70.38	11	1.77435438136573E-4
70.4	14	2.25826921264729E-4
70.42	11	1.77435438136573E-4
70.44	2	3.22609887521041E-5
70.46	14	2.25826921264729E-4
70.48	1	1.61304943760521E-5
70.5	21	3.38740381897093E-4
70.52	11	1.77435438136573E-4
70.54	6	9.67829662563124E-5
70.56	6	9.67829662563124E-5
70.58	12	1.93565932512625E-4
70.6	14	2.25826921264729E-4
70.62	0	0
70.64	-1	-1.61304943760521E-5
70.66	9	1.45174449384469E-4
70.68	10	1.61304943760521E-4
70.7	7	1.12913460632364E-4
70.72	6	9.67829662563124E-5
70.74	13	2.09696426888677E-4
70.76	3	4.83914831281562E-5
70.78	16	2.58087910016833E-4
70.8	6	9.67829662563124E-5
70.82	4	6.45219775042083E-5
70.84	6	9.67829662563124E-5
70.86	18	2.90348898768937E-4
70.88	16	2.58087910016833E-4
70.9	23	3.71001370649198E-4
70.92	15	2.41957415640781E-4
70.94	25	4.03262359401302E-4
70.96	-1	-1.61304943760521E-5
70.98	6	9.67829662563124E-5
71	19	3.06479393144989E-4
71.02	18	2.90348898768937E-4
71.04	13	2.09696426888677E-4
71.06	14	2.25826921264729E-4
71.08	7	1.12913460632364E-4
71.1	4	6.45219775042083E-5
71.12	0	0
71.14	6	9.67829662563124E-5
71.16	11	1.77435438136573E-4
71.18	7	1.12913460632364E-4
71.2	10	1.61304943760521E-4
71.22	6	9.67829662563124E-5
71.24	8	1.29043955008417E-4
71.26	11	1.77435438136573E-4
71.28	15	2.41957415640781E-4
71.3	1	1.61304943760521E-5
71.32	-6	-9.67829662563124E-5
71.34	-8	-1.29043955008417E-4
71.36	10	1.61304943760521E-4
71.38	12	1.93565932512625E-4
71.4	19	3.06479393144989E-4
71.42	22	3.54870876273145E-4
71.44	11	1.77435438136573E-4
71.46	6	9.67829662563124E-5
71.48	11	1.77435438136573E-4
71.5	8	1.29043955008417E-4
71.52	10	1.61304943760521E-4
71.54	2	3.22609887521041E-5
71.56	-2	-3.22609887521041E-5
71.58	12	1.93565932512625E-4
71.6	11	1.77435438136573E-4
71.62	1	1.61304943760521E-5
71.64	4	6.45219775042083E-5
71.66	-5	-8.06524718802603E-5
71.68	-9	-1.45174449384469E-4
71.7	-1	-1.61304943760521E-5
71.72	8	1.29043955008417E-4
71.74	9	1.45174449384469E-4
71.76	16	2.58087910016833E-4
71.78	9	1.45174449384469E-4
71.8	2	3.22609887521041E-5
71.82	15	2.41957415640781E-4
71.84	24	3.8713186502525E-4
71.86	2	3.22609887521041E-5
71.88	-9	-1.45174449384469E-4
71.9	-7	-1.12913460632364E-4
71.92	-3	-4.83914831281562E-5
71.94	15	2.41957415640781E-4
71.96	2	3.22609887521041E-5
71.98	10	1.61304943760521E-4
72	14	2.25826921264729E-4
72.02	15	2.41957415640781E-4
72.04	6	9.67829662563124E-5
72.06	8	1.29043955008417E-4
72.08	6	9.67829662563124E-5
72.1	6	9.67829662563124E-5
72.12	3	4.83914831281562E-5
72.14	3	4.83914831281562E-5
72.16	8	1.29043955008417E-4
72.18	8	1.29043955008417E-4
72.2	1	1.61304943760521E-5
72.22	12	1.93565932512625E-4
72.24	17	2.74218404392885E-4
72.26	7	1.12913460632364E-4
72.28	7	1.12913460632364E-4
72.3	1	1.61304943760521E-5
72.32	12	1.93565932512625E-4
72.34	12	1.93565932512625E-4
72.36	14	2.25826921264729E-4
72.38	-1	-1.61304943760521E-5
72.4	10	1.61304943760521E-4
72.42	3	4.83914831281562E-5
72.44	7	1.12913460632364E-4
72.46	11	1.77435438136573E-4
72.48	4	6.45219775042083E-5
72.5	9	1.45174449384469E-4
72.52	11	1.77435438136573E-4
72.54	8	1.29043955008417E-4
72.56	0	0
72.58	1	1.61304943760521E-5
72.6	-2	-3.22609887521041E-5
72.62	1	1.61304943760521E-5
72.64	9	1.45174449384469E-4
72.66	-6	-9.67829662563124E-5
72.68	0	0
72.7	2	3.22609887521041E-5
72.72	17	2.74218404392885E-4
72.74	13	2.09696426888677E-4
72.76	14	2.25826921264729E-4
72.78	10	1.61304943760521E-4
72.8	17	2.74218404392885E-4
72.82	12	1.93565932512625E-4
72.84	-1	-1.61304943760521E-5
72.86	13	2.09696426888677E-4
72.88	3	4.83914831281562E-5
72.9	-2	-3.22609887521041E-5
72.92	10	1.61304943760521E-4
72.94	17	2.74218404392885E-4
72.96	11	1.77435438136573E-4
72.98	9	1.45174449384469E-4
73	10	1.61304943760521E-4
73.02	9	1.45174449384469E-4
73.04	-4	-6.45219775042083E-5
73.06	6	9.67829662563124E-5
73.08	-2	-3.22609887521041E-5
73.1	5	8.06524718802603E-5
73.12	14	2.25826921264729E-4
73.14	7	1.12913460632364E-4
73.16	0	0
73.18	10	1.61304943760521E-4
73.2	6	9.67829662563124E-5
73.22	-7	-1.12913460632364E-4
73.24	-2	-3.22609887521041E-5
73.26	0	0
73.28	1	1.61304943760521E-5
73.3	-8	-1.29043955008417E-4
73.32	10	1.61304943760521E-4
73.34	6	9.67829662563124E-5
73.36	-9	-1.45174449384469E-4
73.38	2	3.22609887521041E-5
73.4	10	1.61304943760521E-4
73.42	20	3.22609887521041E-4
73.44	16	2.58087910016833E-4
73.46	16	2.58087910016833E-4
73.48	14	2.25826921264729E-4
73.5	10	1.61304943760521E-4
73.52	13	2.09696426888677E-4
73.54	-1	-1.61304943760521E-5
73.56	1	1.61304943760521E-5
73.58	-2	-3.22609887521041E-5
73.6	1	1.61304943760521E-5
73.62	11	1.77435438136573E-4
73.64	8	1.29043955008417E-4
73.66	9	1.45174449384469E-4
73.68	13	2.09696426888677E-4
73.7	5	8.06524718802603E-5
73.72	6	9.67829662563124E-5
73.74	6	9.67829662563124E-5
73.76	-3	-4.83914831281562E-5
73.78	-10	-1.61304943760521E-4
73.8	11	1.77435438136573E-4
73.82	2	3.22609887521041E-5
73.84	-3	-4.83914831281562E-5
73.86	-7	-1.12913460632364E-4
73.88	12	1.93565932512625E-4
73.9	5	8.06524718802603E-5
73.92	1	1.61304943760521E-5
73.94	-2	-3.22609887521041E-5
73.96	12	1.93565932512625E-4
73.98	18	2.90348898768937E-4
74	12	1.93565932512625E-4
74.02	10	1.61304943760521E-4
74.04	4	6.45219775042083E-5
74.06	10	1.61304943760521E-4
74.08	10	1.61304943760521E-4
74.1	14	2.25826921264729E-4
74.12	2	3.22609887521041E-5
74.14	2	3.22609887521041E-5
74.16	6	9.67829662563124E-5
74.18	23	3.71001370649198E-4
74.2	6	9.67829662563124E-5
74.22	8	1.29043955008417E-4
74.24	2	3.22609887521041E-5
74.26	19	3.06479393144989E-4
74.28	11	1.77435438136573E-4
74.3	8	1.29043955008417E-4
74.32	3	4.83914831281562E-5
74.34	8	1.29043955008417E-4
74.36	2	3.22609887521041E-5
74.38	11	1.77435438136573E-4
74.4	10	1.61304943760521E-4
74.42	8	1.29043955008417E-4
74.44	-1	-1.61304943760521E-5
74.46	2	3.22609887521041E-5
74.48	13	2.09696426888677E-4
74.5	1	1.61304943760521E-5
74.52	7	1.12913460632364E-4
74.54	7	1.12913460632364E-4
74.56	19	3.06479393144989E-4
74.58	13	2.09696426888677E-4
74.6	16	2.58087910016833E-4
74.62	8	1.29043955008417E-4
74.64	0	0
74.66	3	4.83914831281562E-5
74.68	4	6.45219775042083E-5
74.7	6	9.67829662563124E-5
74.72	3	4.83914831281562E-5
74.74	1	1.61304943760521E-5
74.76	4	6.45219775042083E-5
74.78	8	1.29043955008417E-4
74.8	3	4.83914831281562E-5
74.82	8	1.29043955008417E-4
74.84	7	1.12913460632364E-4
74.86	19	3.06479393144989E-4
74.88	-7	-1.12913460632364E-4
74.9	-11	-1.77435438136573E-4
74.92	7	1.12913460632364E-4
74.94	11	1.77435438136573E-4
74.96	6	9.67829662563124E-5
74.98	24	3.8713186502525E-4
