Time [µs]	v0J7	v0J7
	50k shots	50k shots
Laser Power [mJ]		power corrected
66.4	2	6.30011014400594E-5
66.42	-4	-1.26002202880119E-4
66.44	-4	-1.26002202880119E-4
66.46	-3	-9.4501652160089E-5
66.48	-2	-6.30011014400594E-5
66.5	4	1.26002202880119E-4
66.52	1	3.15005507200297E-5
66.54	-10	-3.15005507200297E-4
66.56	1	3.15005507200297E-5
66.58	6	1.89003304320178E-4
66.6	2	6.30011014400594E-5
66.62	-4	-1.26002202880119E-4
66.64	-4	-1.26002202880119E-4
66.66	-3	-9.4501652160089E-5
66.68	1	3.15005507200297E-5
66.7	8	2.52004405760237E-4
66.72	1	3.15005507200297E-5
66.74	-3	-9.4501652160089E-5
66.76	-7	-2.20503855040208E-4
66.78	-5	-1.57502753600148E-4
66.8	-8	-2.52004405760237E-4
66.82	4	1.26002202880119E-4
66.84	0	0
66.86	-4	-1.26002202880119E-4
66.88	2	6.30011014400594E-5
66.9	6	1.89003304320178E-4
66.92	7	2.20503855040208E-4
66.94	9	2.83504956480267E-4
66.96	3	9.4501652160089E-5
66.98	3	9.4501652160089E-5
67	5	1.57502753600148E-4
67.02	1	3.15005507200297E-5
67.04	2	6.30011014400594E-5
67.06	-1	-3.15005507200297E-5
67.08	0	0
67.1	8	2.52004405760237E-4
67.12	-1	-3.15005507200297E-5
67.14	-5	-1.57502753600148E-4
67.16	1	3.15005507200297E-5
67.18	-3	-9.4501652160089E-5
67.2	-1	-3.15005507200297E-5
67.22	4	1.26002202880119E-4
67.24	0	0
67.26	4	1.26002202880119E-4
67.28	10	3.15005507200297E-4
67.3	8	2.52004405760237E-4
67.32	0	0
67.34	-2	-6.30011014400594E-5
67.36	-3	-9.4501652160089E-5
67.38	-3	-9.4501652160089E-5
67.4	-1	-3.15005507200297E-5
67.42	0	0
67.44	2	6.30011014400594E-5
67.46	-3	-9.4501652160089E-5
67.48	1	3.15005507200297E-5
67.5	2	6.30011014400594E-5
67.52	-1	-3.15005507200297E-5
67.54	1	3.15005507200297E-5
67.56	1	3.15005507200297E-5
67.58	1	3.15005507200297E-5
67.6	1	3.15005507200297E-5
67.62	-3	-9.4501652160089E-5
67.64	7	2.20503855040208E-4
67.66	2	6.30011014400594E-5
67.68	2	6.30011014400594E-5
67.7	-2	-6.30011014400594E-5
67.72	6	1.89003304320178E-4
67.74	5	1.57502753600148E-4
67.76	0	0
67.78	3	9.4501652160089E-5
67.8	1	3.15005507200297E-5
67.82	1	3.15005507200297E-5
67.84	1	3.15005507200297E-5
67.86	-7	-2.20503855040208E-4
67.88	-2	-6.30011014400594E-5
67.9	1	3.15005507200297E-5
67.92	1	3.15005507200297E-5
67.94	5	1.57502753600148E-4
67.96	4	1.26002202880119E-4
67.98	2	6.30011014400594E-5
68	1	3.15005507200297E-5
68.02	2	6.30011014400594E-5
68.04	-4	-1.26002202880119E-4
68.06	2	6.30011014400594E-5
68.08	-1	-3.15005507200297E-5
68.1	4	1.26002202880119E-4
68.12	4	1.26002202880119E-4
68.14	8	2.52004405760237E-4
68.16	7	2.20503855040208E-4
68.18	1	3.15005507200297E-5
68.2	4	1.26002202880119E-4
68.22	-3	-9.4501652160089E-5
68.24	-4	-1.26002202880119E-4
68.26	8	2.52004405760237E-4
68.28	1	3.15005507200297E-5
68.3	-5	-1.57502753600148E-4
68.32	-2	-6.30011014400594E-5
68.34	0	0
68.36	2	6.30011014400594E-5
68.38	0	0
68.4	3	9.4501652160089E-5
68.42	-6	-1.89003304320178E-4
68.44	-2	-6.30011014400594E-5
68.46	2	6.30011014400594E-5
68.48	2	6.30011014400594E-5
68.5	1	3.15005507200297E-5
68.52	2	6.30011014400594E-5
68.54	7	2.20503855040208E-4
68.56	8	2.52004405760237E-4
68.58	4	1.26002202880119E-4
68.6	0	0
68.62	0	0
68.64	-3	-9.4501652160089E-5
68.66	-4	-1.26002202880119E-4
68.68	0	0
68.7	-8	-2.52004405760237E-4
68.72	-1	-3.15005507200297E-5
68.74	2	6.30011014400594E-5
68.76	5	1.57502753600148E-4
68.78	6	1.89003304320178E-4
68.8	6	1.89003304320178E-4
68.82	6	1.89003304320178E-4
68.84	0	0
68.86	-3	-9.4501652160089E-5
68.88	0	0
68.9	3	9.4501652160089E-5
68.92	-2	-6.30011014400594E-5
68.94	-11	-3.46506057920326E-4
68.96	-3	-9.4501652160089E-5
68.98	-3	-9.4501652160089E-5
69	2	6.30011014400594E-5
69.02	-2	-6.30011014400594E-5
69.04	-1	-3.15005507200297E-5
69.06	-2	-6.30011014400594E-5
69.08	3	9.4501652160089E-5
69.1	-1	-3.15005507200297E-5
69.12	-4	-1.26002202880119E-4
69.14	-2	-6.30011014400594E-5
69.16	3	9.4501652160089E-5
69.18	11	3.46506057920326E-4
69.2	4	1.26002202880119E-4
69.22	-3	-9.4501652160089E-5
69.24	9	2.83504956480267E-4
69.26	2	6.30011014400594E-5
69.28	-1	-3.15005507200297E-5
69.3	1	3.15005507200297E-5
69.32	1	3.15005507200297E-5
69.34	3	9.4501652160089E-5
69.36	2	6.30011014400594E-5
69.38	2	6.30011014400594E-5
69.4	-4	-1.26002202880119E-4
69.42	0	0
69.44	2	6.30011014400594E-5
69.46	-1	-3.15005507200297E-5
69.48	-3	-9.4501652160089E-5
69.5	4	1.26002202880119E-4
69.52	10	3.15005507200297E-4
69.54	-1	-3.15005507200297E-5
69.56	1	3.15005507200297E-5
69.58	2	6.30011014400594E-5
69.6	-5	-1.57502753600148E-4
69.62	-3	-9.4501652160089E-5
69.64	-3	-9.4501652160089E-5
69.66	-3	-9.4501652160089E-5
69.68	0	0
69.7	1	3.15005507200297E-5
69.72	2	6.30011014400594E-5
69.74	8	2.52004405760237E-4
69.76	8	2.52004405760237E-4
69.78	3	9.4501652160089E-5
69.8	-4	-1.26002202880119E-4
69.82	0	0
69.84	-3	-9.4501652160089E-5
69.86	-4	-1.26002202880119E-4
69.88	1	3.15005507200297E-5
69.9	-2	-6.30011014400594E-5
69.92	0	0
69.94	2	6.30011014400594E-5
69.96	1	3.15005507200297E-5
69.98	2	6.30011014400594E-5
70	-3	-9.4501652160089E-5
70.02	3	9.4501652160089E-5
70.04	9	2.83504956480267E-4
70.06	8	2.52004405760237E-4
70.08	0	0
70.1	-2	-6.30011014400594E-5
70.12	-1	-3.15005507200297E-5
70.14	-4	-1.26002202880119E-4
70.16	1	3.15005507200297E-5
70.18	5	1.57502753600148E-4
70.2	1	3.15005507200297E-5
70.22	0	0
70.24	2	6.30011014400594E-5
70.26	-2	-6.30011014400594E-5
70.28	-5	-1.57502753600148E-4
70.3	-1	-3.15005507200297E-5
70.32	-3	-9.4501652160089E-5
70.34	-1	-3.15005507200297E-5
70.36	-3	-9.4501652160089E-5
70.38	7	2.20503855040208E-4
70.4	-2	-6.30011014400594E-5
70.42	1	3.15005507200297E-5
70.44	3	9.4501652160089E-5
70.46	-3	-9.4501652160089E-5
70.48	1	3.15005507200297E-5
70.5	0	0
70.52	2	6.30011014400594E-5
70.54	1	3.15005507200297E-5
70.56	1	3.15005507200297E-5
70.58	4	1.26002202880119E-4
70.6	-4	-1.26002202880119E-4
70.62	-3	-9.4501652160089E-5
70.64	1	3.15005507200297E-5
70.66	1	3.15005507200297E-5
70.68	-1	-3.15005507200297E-5
70.7	7	2.20503855040208E-4
70.72	1	3.15005507200297E-5
70.74	4	1.26002202880119E-4
70.76	1	3.15005507200297E-5
70.78	-1	-3.15005507200297E-5
70.8	3	9.4501652160089E-5
70.82	1	3.15005507200297E-5
70.84	-1	-3.15005507200297E-5
70.86	1	3.15005507200297E-5
70.88	4	1.26002202880119E-4
70.9	4	1.26002202880119E-4
70.92	-2	-6.30011014400594E-5
70.94	2	6.30011014400594E-5
70.96	1	3.15005507200297E-5
70.98	-1	-3.15005507200297E-5
71	-2	-6.30011014400594E-5
71.02	-5	-1.57502753600148E-4
71.04	-3	-9.4501652160089E-5
71.06	-2	-6.30011014400594E-5
71.08	-1	-3.15005507200297E-5
71.1	-7	-2.20503855040208E-4
71.12	-3	-9.4501652160089E-5
71.14	-2	-6.30011014400594E-5
71.16	2	6.30011014400594E-5
71.18	-6	-1.89003304320178E-4
71.2	-8	-2.52004405760237E-4
71.22	-2	-6.30011014400594E-5
71.24	-2	-6.30011014400594E-5
71.26	-3	-9.4501652160089E-5
71.28	6	1.89003304320178E-4
71.3	12	3.78006608640356E-4
71.32	2	6.30011014400594E-5
71.34	-1	-3.15005507200297E-5
71.36	6	1.89003304320178E-4
71.38	3	9.4501652160089E-5
71.4	2	6.30011014400594E-5
71.42	4	1.26002202880119E-4
71.44	2	6.30011014400594E-5
71.46	1	3.15005507200297E-5
71.48	1	3.15005507200297E-5
71.5	2	6.30011014400594E-5
71.52	3	9.4501652160089E-5
71.54	3	9.4501652160089E-5
71.56	4	1.26002202880119E-4
71.58	8	2.52004405760237E-4
71.6	0	0
71.62	0	0
71.64	4	1.26002202880119E-4
71.66	-1	-3.15005507200297E-5
71.68	5	1.57502753600148E-4
71.7	-4	-1.26002202880119E-4
71.72	-9	-2.83504956480267E-4
71.74	0	0
71.76	5	1.57502753600148E-4
71.78	4	1.26002202880119E-4
71.8	6	1.89003304320178E-4
71.82	7	2.20503855040208E-4
71.84	8	2.52004405760237E-4
71.86	1	3.15005507200297E-5
71.88	0	0
71.9	0	0
71.92	1	3.15005507200297E-5
71.94	-3	-9.4501652160089E-5
71.96	0	0
71.98	3	9.4501652160089E-5
72	0	0
72.02	1	3.15005507200297E-5
72.04	8	2.52004405760237E-4
72.06	4	1.26002202880119E-4
72.08	5	1.57502753600148E-4
72.1	2	6.30011014400594E-5
72.12	1	3.15005507200297E-5
72.14	4	1.26002202880119E-4
72.16	1	3.15005507200297E-5
72.18	0	0
72.2	2	6.30011014400594E-5
72.22	5	1.57502753600148E-4
72.24	7	2.20503855040208E-4
72.26	3	9.4501652160089E-5
72.28	-1	-3.15005507200297E-5
72.3	0	0
72.32	-4	-1.26002202880119E-4
72.34	0	0
72.36	-3	-9.4501652160089E-5
72.38	-6	-1.89003304320178E-4
72.4	-2	-6.30011014400594E-5
72.42	-1	-3.15005507200297E-5
72.44	0	0
72.46	-4	-1.26002202880119E-4
72.48	-1	-3.15005507200297E-5
72.5	3	9.4501652160089E-5
72.52	3	9.4501652160089E-5
72.54	3	9.4501652160089E-5
72.56	1	3.15005507200297E-5
72.58	1	3.15005507200297E-5
72.6	-6	-1.89003304320178E-4
72.62	-7	-2.20503855040208E-4
72.64	-8	-2.52004405760237E-4
72.66	8	2.52004405760237E-4
72.68	4	1.26002202880119E-4
72.7	-4	-1.26002202880119E-4
72.72	-7	-2.20503855040208E-4
72.74	-2	-6.30011014400594E-5
72.76	2	6.30011014400594E-5
72.78	6	1.89003304320178E-4
72.8	6	1.89003304320178E-4
72.82	-4	-1.26002202880119E-4
72.84	-1	-3.15005507200297E-5
72.86	-8	-2.52004405760237E-4
72.88	-5	-1.57502753600148E-4
72.9	-2	-6.30011014400594E-5
72.92	6	1.89003304320178E-4
72.94	0	0
72.96	-3	-9.4501652160089E-5
72.98	-2	-6.30011014400594E-5
73	5	1.57502753600148E-4
73.02	1	3.15005507200297E-5
73.04	1	3.15005507200297E-5
73.06	6	1.89003304320178E-4
73.08	2	6.30011014400594E-5
73.1	16	5.04008811520475E-4
73.12	2	6.30011014400594E-5
73.14	2	6.30011014400594E-5
73.16	2	6.30011014400594E-5
73.18	0	0
73.2	1	3.15005507200297E-5
73.22	1	3.15005507200297E-5
73.24	5	1.57502753600148E-4
73.26	3	9.4501652160089E-5
73.28	2	6.30011014400594E-5
73.3	4	1.26002202880119E-4
73.32	1	3.15005507200297E-5
73.34	2	6.30011014400594E-5
73.36	4	1.26002202880119E-4
73.38	6	1.89003304320178E-4
73.4	8	2.52004405760237E-4
73.42	2	6.30011014400594E-5
73.44	-1	-3.15005507200297E-5
73.46	2	6.30011014400594E-5
73.48	1	3.15005507200297E-5
73.5	5	1.57502753600148E-4
73.52	2	6.30011014400594E-5
73.54	3	9.4501652160089E-5
73.56	-1	-3.15005507200297E-5
73.58	6	1.89003304320178E-4
73.6	2	6.30011014400594E-5
73.62	-2	-6.30011014400594E-5
73.64	1	3.15005507200297E-5
73.66	-4	-1.26002202880119E-4
73.68	7	2.20503855040208E-4
73.7	6	1.89003304320178E-4
73.72	3	9.4501652160089E-5
73.74	0	0
73.76	0	0
73.78	0	0
73.8	2	6.30011014400594E-5
73.82	5	1.57502753600148E-4
73.84	0	0
73.86	-6	-1.89003304320178E-4
73.88	-7	-2.20503855040208E-4
73.9	4	1.26002202880119E-4
73.92	-2	-6.30011014400594E-5
73.94	4	1.26002202880119E-4
73.96	3	9.4501652160089E-5
73.98	0	0
74	1	3.15005507200297E-5
74.02	-1	-3.15005507200297E-5
74.04	-6	-1.89003304320178E-4
74.06	-7	-2.20503855040208E-4
74.08	-2	-6.30011014400594E-5
74.1	3	9.4501652160089E-5
74.12	4	1.26002202880119E-4
74.14	-1	-3.15005507200297E-5
74.16	6	1.89003304320178E-4
74.18	-3	-9.4501652160089E-5
74.2	-1	-3.15005507200297E-5
74.22	0	0
74.24	-8	-2.52004405760237E-4
74.26	-5	-1.57502753600148E-4
74.28	3	9.4501652160089E-5
74.3	8	2.52004405760237E-4
74.32	2	6.30011014400594E-5
74.34	-3	-9.4501652160089E-5
74.36	3	9.4501652160089E-5
74.38	9	2.83504956480267E-4
74.4	0	0
74.42	0	0
74.44	-2	-6.30011014400594E-5
74.46	-1	-3.15005507200297E-5
74.48	3	9.4501652160089E-5
74.5	3	9.4501652160089E-5
74.52	1	3.15005507200297E-5
74.54	7	2.20503855040208E-4
74.56	2	6.30011014400594E-5
74.58	2	6.30011014400594E-5
74.6	4	1.26002202880119E-4
74.62	2	6.30011014400594E-5
74.64	-2	-6.30011014400594E-5
74.66	-4	-1.26002202880119E-4
74.68	4	1.26002202880119E-4
74.7	3	9.4501652160089E-5
74.72	2	6.30011014400594E-5
74.74	-3	-9.4501652160089E-5
74.76	2	6.30011014400594E-5
74.78	3	9.4501652160089E-5
74.8	1	3.15005507200297E-5
74.82	-6	-1.89003304320178E-4
74.84	2	6.30011014400594E-5
74.86	3	9.4501652160089E-5
74.88	2	6.30011014400594E-5
74.9	4	1.26002202880119E-4
74.92	0	0
74.94	4	1.26002202880119E-4
74.96	7	2.20503855040208E-4
74.98	0	0
