Time [µs]	H2 v1J7	H2 v1J7	
	100k shots	100k shots	
Laser Power [mJ]		power corrected	
66.3	-1	-4.09880916677494E-5
66.32	2	8.19761833354989E-5
66.34	0	0
66.36	-5	-2.04940458338747E-4
66.38	-1	-4.09880916677494E-5
66.4	2	8.19761833354989E-5
66.42	-3	-1.22964275003248E-4
66.44	-2	-8.19761833354989E-5
66.46	-1	-4.09880916677494E-5
66.48	-3	-1.22964275003248E-4
66.5	2	8.19761833354989E-5
66.52	-3	-1.22964275003248E-4
66.54	6	2.45928550006497E-4
66.56	0	0
66.58	0	0
66.6	4	1.63952366670998E-4
66.62	-4	-1.63952366670998E-4
66.64	-4	-1.63952366670998E-4
66.66	1	4.09880916677494E-5
66.68	-4	-1.63952366670998E-4
66.7	-2	-8.19761833354989E-5
66.72	1	4.09880916677494E-5
66.74	-4	-1.63952366670998E-4
66.76	-2	-8.19761833354989E-5
66.78	-1	-4.09880916677494E-5
66.8	-2	-8.19761833354989E-5
66.82	-8	-3.27904733341996E-4
66.84	5	2.04940458338747E-4
66.86	0	0
66.88	3	1.22964275003248E-4
66.9	5	2.04940458338747E-4
66.92	0	0
66.94	-2	-8.19761833354989E-5
66.96	-1	-4.09880916677494E-5
66.98	0	0
67	2	8.19761833354989E-5
67.02	5	2.04940458338747E-4
67.04	5	2.04940458338747E-4
67.06	0	0
67.08	-3	-1.22964275003248E-4
67.1	5	2.04940458338747E-4
67.12	3	1.22964275003248E-4
67.14	-4	-1.63952366670998E-4
67.16	3	1.22964275003248E-4
67.18	-3	-1.22964275003248E-4
67.2	-1	-4.09880916677494E-5
67.22	-2	-8.19761833354989E-5
67.24	-7	-2.86916641674246E-4
67.26	-6	-2.45928550006497E-4
67.28	-2	-8.19761833354989E-5
67.3	5	2.04940458338747E-4
67.32	8	3.27904733341996E-4
67.34	-2	-8.19761833354989E-5
67.36	0	0
67.38	-5	-2.04940458338747E-4
67.4	-1	-4.09880916677494E-5
67.42	0	0
67.44	0	0
67.46	0	0
67.48	-1	-4.09880916677494E-5
67.5	6	2.45928550006497E-4
67.52	-6	-2.45928550006497E-4
67.54	-7	-2.86916641674246E-4
67.56	1	4.09880916677494E-5
67.58	6	2.45928550006497E-4
67.6	5	2.04940458338747E-4
67.62	0	0
67.64	-5	-2.04940458338747E-4
67.66	1	4.09880916677494E-5
67.68	3	1.22964275003248E-4
67.7	2	8.19761833354989E-5
67.72	1	4.09880916677494E-5
67.74	-5	-2.04940458338747E-4
67.76	6	2.45928550006497E-4
67.78	10	4.09880916677494E-4
67.8	1	4.09880916677494E-5
67.82	0	0
67.84	0	0
67.86	0	0
67.88	-4	-1.63952366670998E-4
67.9	-5	-2.04940458338747E-4
67.92	-2	-8.19761833354989E-5
67.94	2	8.19761833354989E-5
67.96	-2	-8.19761833354989E-5
67.98	2	8.19761833354989E-5
68	0	0
68.02	0	0
68.04	4	1.63952366670998E-4
68.06	6	2.45928550006497E-4
68.08	8	3.27904733341996E-4
68.1	-2	-8.19761833354989E-5
68.12	-1	-4.09880916677494E-5
68.14	-1	-4.09880916677494E-5
68.16	4	1.63952366670998E-4
68.18	-2	-8.19761833354989E-5
68.2	-4	-1.63952366670998E-4
68.22	5	2.04940458338747E-4
68.24	4	1.63952366670998E-4
68.26	-4	-1.63952366670998E-4
68.28	-1	-4.09880916677494E-5
68.3	1	4.09880916677494E-5
68.32	3	1.22964275003248E-4
68.34	3	1.22964275003248E-4
68.36	2	8.19761833354989E-5
68.38	-1	-4.09880916677494E-5
68.4	-6	-2.45928550006497E-4
68.42	0	0
68.44	6	2.45928550006497E-4
68.46	5	2.04940458338747E-4
68.48	0	0
68.5	-7	-2.86916641674246E-4
68.52	-4	-1.63952366670998E-4
68.54	-6	-2.45928550006497E-4
68.56	-2	-8.19761833354989E-5
68.58	1	4.09880916677494E-5
68.6	8	3.27904733341996E-4
68.62	4	1.63952366670998E-4
68.64	2	8.19761833354989E-5
68.66	3	1.22964275003248E-4
68.68	7	2.86916641674246E-4
68.7	3	1.22964275003248E-4
68.72	9	3.68892825009745E-4
68.74	6	2.45928550006497E-4
68.76	-1	-4.09880916677494E-5
68.78	-7	-2.86916641674246E-4
68.8	-2	-8.19761833354989E-5
68.82	3	1.22964275003248E-4
68.84	-4	-1.63952366670998E-4
68.86	-5	-2.04940458338747E-4
68.88	-2	-8.19761833354989E-5
68.9	-5	-2.04940458338747E-4
68.92	-4	-1.63952366670998E-4
68.94	-5	-2.04940458338747E-4
68.96	-5	-2.04940458338747E-4
68.98	-4	-1.63952366670998E-4
69	-8	-3.27904733341996E-4
69.02	-1	-4.09880916677494E-5
69.04	-1	-4.09880916677494E-5
69.06	4	1.63952366670998E-4
69.08	9	3.68892825009745E-4
69.1	5	2.04940458338747E-4
69.12	2	8.19761833354989E-5
69.14	1	4.09880916677494E-5
69.16	1	4.09880916677494E-5
69.18	-6	-2.45928550006497E-4
69.2	-8	-3.27904733341996E-4
69.22	-4	-1.63952366670998E-4
69.24	1	4.09880916677494E-5
69.26	-1	-4.09880916677494E-5
69.28	-2	-8.19761833354989E-5
69.3	-4	-1.63952366670998E-4
69.32	3	1.22964275003248E-4
69.34	2	8.19761833354989E-5
69.36	2	8.19761833354989E-5
69.38	-1	-4.09880916677494E-5
69.4	-1	-4.09880916677494E-5
69.42	-5	-2.04940458338747E-4
69.44	-6	-2.45928550006497E-4
69.46	-8	-3.27904733341996E-4
69.48	-4	-1.63952366670998E-4
69.5	-3	-1.22964275003248E-4
69.52	5	2.04940458338747E-4
69.54	2	8.19761833354989E-5
69.56	-3	-1.22964275003248E-4
69.58	3	1.22964275003248E-4
69.6	-2	-8.19761833354989E-5
69.62	0	0
69.64	1	4.09880916677494E-5
69.66	-4	-1.63952366670998E-4
69.68	-2	-8.19761833354989E-5
69.7	1	4.09880916677494E-5
69.72	-4	-1.63952366670998E-4
69.74	-6	-2.45928550006497E-4
69.76	-5	-2.04940458338747E-4
69.78	-1	-4.09880916677494E-5
69.8	4	1.63952366670998E-4
69.82	2	8.19761833354989E-5
69.84	-4	-1.63952366670998E-4
69.86	3	1.22964275003248E-4
69.88	-7	-2.86916641674246E-4
69.9	-5	-2.04940458338747E-4
69.92	0	0
69.94	-2	-8.19761833354989E-5
69.96	0	0
69.98	-1	-4.09880916677494E-5
70	-6	-2.45928550006497E-4
70.02	-6	-2.45928550006497E-4
70.04	-3	-1.22964275003248E-4
70.06	-2	-8.19761833354989E-5
70.08	-8	-3.27904733341996E-4
70.1	-6	-2.45928550006497E-4
70.12	2	8.19761833354989E-5
70.14	-4	-1.63952366670998E-4
70.16	-8	-3.27904733341996E-4
70.18	-1	-4.09880916677494E-5
70.2	0	0
70.22	0	0
70.24	2	8.19761833354989E-5
70.26	4	1.63952366670998E-4
70.28	-3	-1.22964275003248E-4
70.3	0	0
70.32	2	8.19761833354989E-5
70.34	-4	-1.63952366670998E-4
70.36	-4	-1.63952366670998E-4
70.38	-2	-8.19761833354989E-5
70.4	1	4.09880916677494E-5
70.42	-2	-8.19761833354989E-5
70.44	-4	-1.63952366670998E-4
70.46	3	1.22964275003248E-4
70.48	0	0
70.5	-4	-1.63952366670998E-4
70.52	-4	-1.63952366670998E-4
70.54	-8	-3.27904733341996E-4
70.56	-8	-3.27904733341996E-4
70.58	-5	-2.04940458338747E-4
70.6	-1	-4.09880916677494E-5
70.62	-3	-1.22964275003248E-4
70.64	3	1.22964275003248E-4
70.66	6	2.45928550006497E-4
70.68	5	2.04940458338747E-4
70.7	3	1.22964275003248E-4
70.72	3	1.22964275003248E-4
70.74	-1	-4.09880916677494E-5
70.76	-1	-4.09880916677494E-5
70.78	2	8.19761833354989E-5
70.8	0	0
70.82	1	4.09880916677494E-5
70.84	3	1.22964275003248E-4
70.86	6	2.45928550006497E-4
70.88	2	8.19761833354989E-5
70.9	1	4.09880916677494E-5
70.92	12	4.91857100012993E-4
70.94	2	8.19761833354989E-5
70.96	-1	-4.09880916677494E-5
70.98	5	2.04940458338747E-4
71	-2	-8.19761833354989E-5
71.02	-3	-1.22964275003248E-4
71.04	1	4.09880916677494E-5
71.06	-6	-2.45928550006497E-4
71.08	5	2.04940458338747E-4
71.1	-5	-2.04940458338747E-4
71.12	-5	-2.04940458338747E-4
71.14	4	1.63952366670998E-4
71.16	4	1.63952366670998E-4
71.18	5	2.04940458338747E-4
71.2	-2	-8.19761833354989E-5
71.22	2	8.19761833354989E-5
71.24	3	1.22964275003248E-4
71.26	4	1.63952366670998E-4
71.28	-3	-1.22964275003248E-4
71.3	-7	-2.86916641674246E-4
71.32	6	2.45928550006497E-4
71.34	-3	-1.22964275003248E-4
71.36	-2	-8.19761833354989E-5
71.38	4	1.63952366670998E-4
71.4	8	3.27904733341996E-4
71.42	3	1.22964275003248E-4
71.44	3	1.22964275003248E-4
71.46	6	2.45928550006497E-4
71.48	9	3.68892825009745E-4
71.5	5	2.04940458338747E-4
71.52	0	0
71.54	-7	-2.86916641674246E-4
71.56	-1	-4.09880916677494E-5
71.58	-5	-2.04940458338747E-4
71.6	-7	-2.86916641674246E-4
71.62	2	8.19761833354989E-5
71.64	1	4.09880916677494E-5
71.66	6	2.45928550006497E-4
71.68	3	1.22964275003248E-4
71.7	2	8.19761833354989E-5
71.72	-1	-4.09880916677494E-5
71.74	7	2.86916641674246E-4
71.76	5	2.04940458338747E-4
71.78	-1	-4.09880916677494E-5
71.8	3	1.22964275003248E-4
71.82	-3	-1.22964275003248E-4
71.84	-6	-2.45928550006497E-4
71.86	3	1.22964275003248E-4
71.88	-5	-2.04940458338747E-4
71.9	-9	-3.68892825009745E-4
71.92	-5	-2.04940458338747E-4
71.94	-3	-1.22964275003248E-4
71.96	3	1.22964275003248E-4
71.98	-4	-1.63952366670998E-4
72	4	1.63952366670998E-4
72.02	-1	-4.09880916677494E-5
72.04	0	0
72.06	-2	-8.19761833354989E-5
72.08	1	4.09880916677494E-5
72.1	4	1.63952366670998E-4
72.12	3	1.22964275003248E-4
72.14	4	1.63952366670998E-4
72.16	3	1.22964275003248E-4
72.18	2	8.19761833354989E-5
72.2	-1	-4.09880916677494E-5
72.22	-3	-1.22964275003248E-4
72.24	-1	-4.09880916677494E-5
72.26	1	4.09880916677494E-5
72.28	-3	-1.22964275003248E-4
72.3	3	1.22964275003248E-4
72.32	-2	-8.19761833354989E-5
72.34	2	8.19761833354989E-5
72.36	3	1.22964275003248E-4
72.38	6	2.45928550006497E-4
72.4	-1	-4.09880916677494E-5
72.42	1	4.09880916677494E-5
72.44	-2	-8.19761833354989E-5
72.46	-5	-2.04940458338747E-4
72.48	0	0
72.5	-8	-3.27904733341996E-4
72.52	0	0
72.54	5	2.04940458338747E-4
72.56	12	4.91857100012993E-4
72.58	3	1.22964275003248E-4
72.6	-3	-1.22964275003248E-4
72.62	1	4.09880916677494E-5
72.64	-7	-2.86916641674246E-4
72.66	5	2.04940458338747E-4
72.68	-2	-8.19761833354989E-5
72.7	1	4.09880916677494E-5
72.72	-4	-1.63952366670998E-4
72.74	-3	-1.22964275003248E-4
72.76	10	4.09880916677494E-4
72.78	8	3.27904733341996E-4
72.8	4	1.63952366670998E-4
72.82	1	4.09880916677494E-5
72.84	-3	-1.22964275003248E-4
72.86	-3	-1.22964275003248E-4
72.88	0	0
72.9	2	8.19761833354989E-5
72.92	0	0
72.94	-4	-1.63952366670998E-4
72.96	-8	-3.27904733341996E-4
72.98	5	2.04940458338747E-4
73	3	1.22964275003248E-4
73.02	-2	-8.19761833354989E-5
73.04	-2	-8.19761833354989E-5
73.06	-6	-2.45928550006497E-4
73.08	0	0
73.1	5	2.04940458338747E-4
73.12	-2	-8.19761833354989E-5
73.14	3	1.22964275003248E-4
73.16	1	4.09880916677494E-5
73.18	-1	-4.09880916677494E-5
73.2	5	2.04940458338747E-4
73.22	5	2.04940458338747E-4
73.24	-1	-4.09880916677494E-5
73.26	-5	-2.04940458338747E-4
73.28	-3	-1.22964275003248E-4
73.3	-3	-1.22964275003248E-4
73.32	-1	-4.09880916677494E-5
73.34	-1	-4.09880916677494E-5
73.36	4	1.63952366670998E-4
73.38	9	3.68892825009745E-4
73.4	6	2.45928550006497E-4
73.42	5	2.04940458338747E-4
73.44	5	2.04940458338747E-4
73.46	-1	-4.09880916677494E-5
73.48	2	8.19761833354989E-5
73.5	-8	-3.27904733341996E-4
73.52	-6	-2.45928550006497E-4
73.54	1	4.09880916677494E-5
73.56	0	0
73.58	0	0
73.6	2	8.19761833354989E-5
73.62	-3	-1.22964275003248E-4
73.64	-8	-3.27904733341996E-4
73.66	9	3.68892825009745E-4
73.68	4	1.63952366670998E-4
73.7	-6	-2.45928550006497E-4
73.72	-1	-4.09880916677494E-5
73.74	4	1.63952366670998E-4
73.76	7	2.86916641674246E-4
73.78	1	4.09880916677494E-5
73.8	3	1.22964275003248E-4
73.82	7	2.86916641674246E-4
73.84	4	1.63952366670998E-4
73.86	3	1.22964275003248E-4
73.88	5	2.04940458338747E-4
73.9	5	2.04940458338747E-4
73.92	1	4.09880916677494E-5
73.94	-1	-4.09880916677494E-5
73.96	-5	-2.04940458338747E-4
73.98	-7	-2.86916641674246E-4
74	-4	-1.63952366670998E-4
74.02	-1	-4.09880916677494E-5
74.04	0	0
74.06	-3	-1.22964275003248E-4
74.08	-3	-1.22964275003248E-4
74.1	-2	-8.19761833354989E-5
74.12	-4	-1.63952366670998E-4
74.14	2	8.19761833354989E-5
74.16	7	2.86916641674246E-4
74.18	-1	-4.09880916677494E-5
74.2	-1	-4.09880916677494E-5
74.22	3	1.22964275003248E-4
74.24	3	1.22964275003248E-4
74.26	4	1.63952366670998E-4
74.28	2	8.19761833354989E-5
74.3	-1	-4.09880916677494E-5
74.32	-3	-1.22964275003248E-4
74.34	-4	-1.63952366670998E-4
74.36	2	8.19761833354989E-5
74.38	4	1.63952366670998E-4
74.4	0	0
74.42	1	4.09880916677494E-5
74.44	4	1.63952366670998E-4
74.46	4	1.63952366670998E-4
74.48	-2	-8.19761833354989E-5
74.5	8	3.27904733341996E-4
74.52	6	2.45928550006497E-4
74.54	6	2.45928550006497E-4
74.56	0	0
74.58	1	4.09880916677494E-5
74.6	14	5.73833283348492E-4
74.62	1	4.09880916677494E-5
74.64	3	1.22964275003248E-4
74.66	1	4.09880916677494E-5
74.68	-6	-2.45928550006497E-4
74.7	-1	-4.09880916677494E-5
74.72	3	1.22964275003248E-4
74.74	6	2.45928550006497E-4
74.76	0	0
74.78	3	1.22964275003248E-4
74.8	6	2.45928550006497E-4
74.82	2	8.19761833354989E-5
74.84	-2	-8.19761833354989E-5
74.86	-8	-3.27904733341996E-4
74.88	-3	-1.22964275003248E-4
74.9	0	0
74.92	1	4.09880916677494E-5
74.94	0	0
74.96	1	4.09880916677494E-5
74.98	0	0
