Time [µs]	H2 v1J3	H2 v1J3
	50k shots	50k shots
Laser Power [mJ]		power corrected
67.78	4	3.43473365183263E-4
67.8	5	4.29341706479079E-4
67.82	6	5.15210047774894E-4
67.84	1	8.58683412958157E-5
67.86	4	3.43473365183263E-4
67.88	-1	-8.58683412958157E-5
67.9	1	8.58683412958157E-5
67.92	-4	-3.43473365183263E-4
67.94	-2	-1.71736682591631E-4
67.96	-1	-8.58683412958157E-5
67.98	-2	-1.71736682591631E-4
68	-3	-2.57605023887447E-4
68.02	-5	-4.29341706479079E-4
68.04	-3	-2.57605023887447E-4
68.06	3	2.57605023887447E-4
68.08	0	0
68.1	0	0
68.12	1	8.58683412958157E-5
68.14	-4	-3.43473365183263E-4
68.16	0	0
68.18	-5	-4.29341706479079E-4
68.2	-6	-5.15210047774894E-4
68.22	-2	-1.71736682591631E-4
68.24	-3	-2.57605023887447E-4
68.26	-4	-3.43473365183263E-4
68.28	-1	-8.58683412958157E-5
68.3	0	0
68.32	1	8.58683412958157E-5
68.34	1	8.58683412958157E-5
68.36	-2	-1.71736682591631E-4
68.38	1	8.58683412958157E-5
68.4	1	8.58683412958157E-5
68.42	2	1.71736682591631E-4
68.44	4	3.43473365183263E-4
68.46	-2	-1.71736682591631E-4
68.48	0	0
68.5	0	0
68.52	-1	-8.58683412958157E-5
68.54	-1	-8.58683412958157E-5
68.56	3	2.57605023887447E-4
68.58	-5	-4.29341706479079E-4
68.6	4	3.43473365183263E-4
68.62	3	2.57605023887447E-4
68.64	0	0
68.66	0	0
68.68	-1	-8.58683412958157E-5
68.7	-1	-8.58683412958157E-5
68.72	-3	-2.57605023887447E-4
68.74	1	8.58683412958157E-5
68.76	4	3.43473365183263E-4
68.78	4	3.43473365183263E-4
68.8	-1	-8.58683412958157E-5
68.82	-1	-8.58683412958157E-5
68.84	4	3.43473365183263E-4
68.86	1	8.58683412958157E-5
68.88	0	0
68.9	0	0
68.92	-2	-1.71736682591631E-4
68.94	3	2.57605023887447E-4
68.96	1	8.58683412958157E-5
68.98	-2	-1.71736682591631E-4
69	-2	-1.71736682591631E-4
69.02	0	0
69.04	-1	-8.58683412958157E-5
69.06	3	2.57605023887447E-4
69.08	1	8.58683412958157E-5
69.1	-1	-8.58683412958157E-5
69.12	-3	-2.57605023887447E-4
69.14	-2	-1.71736682591631E-4
69.16	5	4.29341706479079E-4
69.18	0	0
69.2	-5	-4.29341706479079E-4
69.22	-3	-2.57605023887447E-4
69.24	2	1.71736682591631E-4
69.26	-2	-1.71736682591631E-4
69.28	4	3.43473365183263E-4
69.3	1	8.58683412958157E-5
69.32	0	0
69.34	0	0
69.36	-4	-3.43473365183263E-4
69.38	-9	-7.72815071662341E-4
69.4	-2	-1.71736682591631E-4
69.42	0	0
69.44	1	8.58683412958157E-5
69.46	0	0
69.48	4	3.43473365183263E-4
69.5	4	3.43473365183263E-4
69.52	1	8.58683412958157E-5
69.54	2	1.71736682591631E-4
69.56	1	8.58683412958157E-5
69.58	2	1.71736682591631E-4
69.6	6	5.15210047774894E-4
69.62	0	0
69.64	-3	-2.57605023887447E-4
69.66	-2	-1.71736682591631E-4
69.68	-3	-2.57605023887447E-4
69.7	0	0
69.72	-3	-2.57605023887447E-4
69.74	-1	-8.58683412958157E-5
69.76	2	1.71736682591631E-4
69.78	8	6.86946730366526E-4
69.8	4	3.43473365183263E-4
69.82	-2	-1.71736682591631E-4
69.84	-5	-4.29341706479079E-4
69.86	2	1.71736682591631E-4
69.88	5	4.29341706479079E-4
69.9	5	4.29341706479079E-4
69.92	1	8.58683412958157E-5
69.94	0	0
69.96	1	8.58683412958157E-5
69.98	-2	-1.71736682591631E-4
70	-1	-8.58683412958157E-5
70.02	1	8.58683412958157E-5
70.04	-1	-8.58683412958157E-5
70.06	-1	-8.58683412958157E-5
70.08	-5	-4.29341706479079E-4
70.1	0	0
70.12	4	3.43473365183263E-4
70.14	2	1.71736682591631E-4
70.16	0	0
70.18	-1	-8.58683412958157E-5
70.2	-2	-1.71736682591631E-4
70.22	1	8.58683412958157E-5
70.24	2	1.71736682591631E-4
70.26	4	3.43473365183263E-4
70.28	7	6.0107838907071E-4
70.3	1	8.58683412958157E-5
70.32	1	8.58683412958157E-5
70.34	2	1.71736682591631E-4
70.36	-2	-1.71736682591631E-4
70.38	-5	-4.29341706479079E-4
70.4	-3	-2.57605023887447E-4
70.42	-1	-8.58683412958157E-5
70.44	3	2.57605023887447E-4
70.46	0	0
70.48	1	8.58683412958157E-5
70.5	4	3.43473365183263E-4
70.52	3	2.57605023887447E-4
70.54	3	2.57605023887447E-4
70.56	-1	-8.58683412958157E-5
70.58	-1	-8.58683412958157E-5
70.6	0	0
70.62	1	8.58683412958157E-5
70.64	-1	-8.58683412958157E-5
70.66	-1	-8.58683412958157E-5
70.68	1	8.58683412958157E-5
70.7	-1	-8.58683412958157E-5
70.72	-3	-2.57605023887447E-4
70.74	-1	-8.58683412958157E-5
70.76	2	1.71736682591631E-4
70.78	3	2.57605023887447E-4
70.8	-2	-1.71736682591631E-4
70.82	7	6.0107838907071E-4
70.84	-1	-8.58683412958157E-5
70.86	-4	-3.43473365183263E-4
70.88	-2	-1.71736682591631E-4
70.9	4	3.43473365183263E-4
70.92	2	1.71736682591631E-4
70.94	4	3.43473365183263E-4
70.96	1	8.58683412958157E-5
70.98	9	7.72815071662341E-4
71	4	3.43473365183263E-4
71.02	3	2.57605023887447E-4
71.04	2	1.71736682591631E-4
71.06	2	1.71736682591631E-4
71.08	0	0
71.1	3	2.57605023887447E-4
71.12	0	0
71.14	0	0
71.16	-2	-1.71736682591631E-4
71.18	0	0
71.2	2	1.71736682591631E-4
71.22	-1	-8.58683412958157E-5
71.24	0	0
71.26	-1	-8.58683412958157E-5
71.28	-2	-1.71736682591631E-4
71.3	-2	-1.71736682591631E-4
71.32	-2	-1.71736682591631E-4
71.34	0	0
71.36	1	8.58683412958157E-5
71.38	-2	-1.71736682591631E-4
71.4	-7	-6.0107838907071E-4
71.42	-6	-5.15210047774894E-4
71.44	-2	-1.71736682591631E-4
71.46	0	0
71.48	1	8.58683412958157E-5
71.5	0	0
71.52	-4	-3.43473365183263E-4
71.54	-4	-3.43473365183263E-4
71.56	1	8.58683412958157E-5
71.58	1	8.58683412958157E-5
71.6	-3	-2.57605023887447E-4
71.62	-3	-2.57605023887447E-4
71.64	-1	-8.58683412958157E-5
71.66	0	0
71.68	0	0
71.7	1	8.58683412958157E-5
71.72	0	0
71.74	0	0
71.76	1	8.58683412958157E-5
71.78	3	2.57605023887447E-4
71.8	2	1.71736682591631E-4
71.82	0	0
71.84	2	1.71736682591631E-4
71.86	3	2.57605023887447E-4
71.88	0	0
71.9	-3	-2.57605023887447E-4
71.92	-4	-3.43473365183263E-4
71.94	-5	-4.29341706479079E-4
71.96	0	0
71.98	-2	-1.71736682591631E-4
72	2	1.71736682591631E-4
72.02	6	5.15210047774894E-4
72.04	4	3.43473365183263E-4
72.06	0	0
72.08	-2	-1.71736682591631E-4
72.1	0	0
72.12	-4	-3.43473365183263E-4
72.14	-1	-8.58683412958157E-5
72.16	-1	-8.58683412958157E-5
72.18	-6	-5.15210047774894E-4
72.2	-2	-1.71736682591631E-4
72.22	-3	-2.57605023887447E-4
72.24	-7	-6.0107838907071E-4
72.26	-4	-3.43473365183263E-4
72.28	-3	-2.57605023887447E-4
72.3	-2	-1.71736682591631E-4
72.32	-1	-8.58683412958157E-5
72.34	-3	-2.57605023887447E-4
72.36	2	1.71736682591631E-4
72.38	-3	-2.57605023887447E-4
72.4	-2	-1.71736682591631E-4
72.42	0	0
72.44	-2	-1.71736682591631E-4
72.46	-1	-8.58683412958157E-5
72.48	-3	-2.57605023887447E-4
72.5	-1	-8.58683412958157E-5
72.52	1	8.58683412958157E-5
72.54	-1	-8.58683412958157E-5
72.56	1	8.58683412958157E-5
72.58	-3	-2.57605023887447E-4
72.6	4	3.43473365183263E-4
72.62	4	3.43473365183263E-4
72.64	-5	-4.29341706479079E-4
72.66	2	1.71736682591631E-4
72.68	-2	-1.71736682591631E-4
72.7	0	0
72.72	-1	-8.58683412958157E-5
72.74	-1	-8.58683412958157E-5
72.76	4	3.43473365183263E-4
72.78	1	8.58683412958157E-5
72.8	-2	-1.71736682591631E-4
72.82	-2	-1.71736682591631E-4
72.84	-5	-4.29341706479079E-4
72.86	2	1.71736682591631E-4
72.88	-2	-1.71736682591631E-4
72.9	-2	-1.71736682591631E-4
72.92	0	0
72.94	-2	-1.71736682591631E-4
72.96	2	1.71736682591631E-4
72.98	4	3.43473365183263E-4
73	-1	-8.58683412958157E-5
73.02	-4	-3.43473365183263E-4
73.04	1	8.58683412958157E-5
73.06	0	0
73.08	-2	-1.71736682591631E-4
73.1	2	1.71736682591631E-4
73.12	2	1.71736682591631E-4
73.14	-2	-1.71736682591631E-4
73.16	-1	-8.58683412958157E-5
73.18	-2	-1.71736682591631E-4
73.2	-3	-2.57605023887447E-4
73.22	-2	-1.71736682591631E-4
73.24	3	2.57605023887447E-4
73.26	1	8.58683412958157E-5
73.28	-1	-8.58683412958157E-5
73.3	-1	-8.58683412958157E-5
73.32	1	8.58683412958157E-5
73.34	2	1.71736682591631E-4
73.36	2	1.71736682591631E-4
73.38	-1	-8.58683412958157E-5
73.4	0	0
73.42	3	2.57605023887447E-4
73.44	-2	-1.71736682591631E-4
73.46	1	8.58683412958157E-5
73.48	5	4.29341706479079E-4
73.5	4	3.43473365183263E-4
73.52	5	4.29341706479079E-4
73.54	2	1.71736682591631E-4
73.56	-3	-2.57605023887447E-4
73.58	1	8.58683412958157E-5
73.6	0	0
73.62	-2	-1.71736682591631E-4
73.64	-1	-8.58683412958157E-5
73.66	-1	-8.58683412958157E-5
73.68	-2	-1.71736682591631E-4
73.7	-4	-3.43473365183263E-4
73.72	-4	-3.43473365183263E-4
73.74	0	0
73.76	0	0
73.78	-2	-1.71736682591631E-4
73.8	6	5.15210047774894E-4
73.82	-2	-1.71736682591631E-4
73.84	1	8.58683412958157E-5
73.86	1	8.58683412958157E-5
73.88	4	3.43473365183263E-4
73.9	3	2.57605023887447E-4
73.92	2	1.71736682591631E-4
73.94	0	0
73.96	-2	-1.71736682591631E-4
73.98	-1	-8.58683412958157E-5
74	-3	-2.57605023887447E-4
74.02	1	8.58683412958157E-5
74.04	2	1.71736682591631E-4
74.06	2	1.71736682591631E-4
74.08	0	0
74.1	2	1.71736682591631E-4
74.12	2	1.71736682591631E-4
74.14	4	3.43473365183263E-4
74.16	1	8.58683412958157E-5
74.18	0	0
74.2	0	0
74.22	-2	-1.71736682591631E-4
74.24	1	8.58683412958157E-5
74.26	3	2.57605023887447E-4
74.28	-1	-8.58683412958157E-5
74.3	2	1.71736682591631E-4
74.32	7	6.0107838907071E-4
74.34	0	0
74.36	-4	-3.43473365183263E-4
74.38	-5	-4.29341706479079E-4
74.4	0	0
74.42	-1	-8.58683412958157E-5
74.44	-1	-8.58683412958157E-5
74.46	0	0
74.48	0	0
74.5	2	1.71736682591631E-4
74.52	-4	-3.43473365183263E-4
74.54	-8	-6.86946730366526E-4
74.56	-4	-3.43473365183263E-4
74.58	-3	-2.57605023887447E-4
74.6	2	1.71736682591631E-4
74.62	1	8.58683412958157E-5
74.64	0	0
74.66	0	0
74.68	0	0
74.7	1	8.58683412958157E-5
74.72	-2	-1.71736682591631E-4
74.74	1	8.58683412958157E-5
74.76	2	1.71736682591631E-4
74.78	4	3.43473365183263E-4
74.8	-3	-2.57605023887447E-4
74.82	-1	-8.58683412958157E-5
74.84	3	2.57605023887447E-4
74.86	-2	-1.71736682591631E-4
74.88	0	0
74.9	0	0
74.92	-3	-2.57605023887447E-4
74.94	-3	-2.57605023887447E-4
74.96	-2	-1.71736682591631E-4
74.98	-1	-8.58683412958157E-5
